lr-Adam/pg1,lr-Adam/pg2,step,train/batch_size,train/cls_loss,train/cls_acc,train/cls_precision,train/cls_recall,train/cls_f1,train/mat_loss,train/n_critical_max,train/rig_loss,train/loss,epoch,val/cls_loss,val/cls_acc,val/cls_precision,val/cls_recall,val/cls_f1,val/mat_loss,val/n_critical_max,val/rig_loss,val/loss,val/mat_precision,val/mat_recall,val/mat_f1,train/mat_precision,train/mat_recall,train/mat_f1
,,82179,2.0,0.07623957097530365,0.9714999794960022,0.8809276223182678,0.7384247183799744,0.7916258573532104,4.276769161224365,223.0,0.10026772320270538,4.453276634216309,33,,,,,,,,,,,,,,,
,,82189,2.0,0.019311370328068733,0.9921000003814697,0.7265039086341858,0.6453568339347839,0.676874577999115,3.0502686500549316,51.0,0.3747577667236328,3.444337844848633,33,,,,,,,,,,,,,,,
,,82199,2.0,0.0358433872461319,0.9832000136375427,0.8314285278320312,0.7823338508605957,0.8047964572906494,5.482523441314697,223.0,0.5607596039772034,6.079126358032227,33,,,,,,,,,,,,,,,
,,82209,2.0,0.016700828447937965,0.992900013923645,0.6678820252418518,0.6903474926948547,0.6783952713012695,5.385731220245361,48.0,0.07292468845844269,5.475356578826904,33,,,,,,,,,,,,,,,
,,82219,2.0,0.042328838258981705,0.9807000160217285,0.6290477514266968,0.5675160884857178,0.5879441499710083,5.494614601135254,105.0,0.20260168612003326,5.7395453453063965,33,,,,,,,,,,,,,,,
,,82229,2.0,0.057441528886556625,0.9775999784469604,0.8229628801345825,0.7510137557983398,0.7821269035339355,4.463633060455322,188.0,2.836233377456665,7.357308387756348,33,,,,,,,,,,,,,,,
,,82239,2.0,0.03806913644075394,0.9896000027656555,0.7997000217437744,0.6337709426879883,0.6841251850128174,3.7858588695526123,67.0,0.23068645596504211,4.054614543914795,33,,,,,,,,,,,,,,,
,,82249,2.0,0.02687166817486286,0.9891999959945679,0.971693754196167,0.7935187816619873,0.8608818054199219,4.4307661056518555,231.0,3.68005633354187,8.137694358825684,33,,,,,,,,,,,,,,,
,,82259,2.0,0.022216293960809708,0.9939000010490417,0.6308295726776123,0.5364840626716614,0.5564407110214233,3.8316426277160645,41.0,0.41099706292152405,4.264855861663818,33,,,,,,,,,,,,,,,
,,82269,2.0,0.024715647101402283,0.991599977016449,0.5908406972885132,0.5455666184425354,0.5603898763656616,3.5167996883392334,36.0,0.1976632922887802,3.7391786575317383,33,,,,,,,,,,,,,,,
,,82279,2.0,0.03520553931593895,0.9829999804496765,0.8187775611877441,0.7601195573806763,0.7863023281097412,5.104227542877197,122.0,0.2239275872707367,5.363360404968262,33,,,,,,,,,,,,,,,
,,82289,2.0,0.01575488969683647,0.9969000220298767,0.7036434412002563,0.6660149097442627,0.6828965544700623,2.9893712997436523,14.0,0.027913667261600494,3.0330398082733154,33,,,,,,,,,,,,,,,
,,82299,2.0,0.014895914122462273,0.9941999912261963,0.8877751231193542,0.8756169080734253,0.8815963268280029,4.272476673126221,114.0,0.720371663570404,5.007744312286377,33,,,,,,,,,,,,,,,
,,82309,2.0,0.009654266759753227,0.9954000115394592,0.8647609949111938,0.6829309463500977,0.7432892322540283,3.119535207748413,32.0,0.09465279430150986,3.2238423824310303,33,,,,,,,,,,,,,,,
,,82319,2.0,0.027888504788279533,0.9905999898910522,0.8498061895370483,0.5813770890235901,0.6304473876953125,3.6365902423858643,72.0,0.4753810465335846,4.139859676361084,33,,,,,,,,,,,,,,,
,,82329,2.0,0.059643786400556564,0.9700999855995178,0.6979885101318359,0.7560305595397949,0.7229422926902771,4.397964954376221,213.0,0.12280067056417465,4.580409526824951,33,,,,,,,,,,,,,,,
,,82339,2.0,0.051650792360305786,0.9786999821662903,0.8375594615936279,0.7303608059883118,0.7731300592422485,5.4928460121154785,250.0,0.6723418235778809,6.216838836669922,33,,,,,,,,,,,,,,,
,,82349,2.0,0.013620138168334961,0.9947999715805054,0.7593626379966736,0.7211162447929382,0.7386934757232666,4.520206451416016,34.0,0.4401148557662964,4.973941802978516,33,,,,,,,,,,,,,,,
,,82359,2.0,0.03203016147017479,0.9855999946594238,0.8614201545715332,0.8907812237739563,0.875484049320221,5.400717258453369,189.0,0.3636001646518707,5.796347618103027,33,,,,,,,,,,,,,,,
,,82369,2.0,0.036463793367147446,0.9836000204086304,0.7966344356536865,0.7852344512939453,0.7908163070678711,5.689375400543213,139.0,0.676761269569397,6.402600288391113,33,,,,,,,,,,,,,,,
,,82379,2.0,0.011560101993381977,0.9965000152587891,0.9500079154968262,0.733182430267334,0.8068133592605591,4.761190414428711,38.0,0.0665559470653534,4.839306354522705,33,,,,,,,,,,,,,,,
,,82389,2.0,0.019643038511276245,0.9926000237464905,0.8776819705963135,0.9003040194511414,0.8886507749557495,4.398599624633789,99.0,0.19753582775592804,4.61577844619751,33,,,,,,,,,,,,,,,
,,82399,2.0,0.024984870105981827,0.9890999794006348,0.9538077116012573,0.8269555568695068,0.8794997930526733,6.064628601074219,270.0,0.12195997685194016,6.211573600769043,33,,,,,,,,,,,,,,,
,,82409,2.0,0.060676489025354385,0.986299991607666,0.9295229315757751,0.7987140417098999,0.8516716957092285,4.4944963455200195,221.0,0.23502998054027557,4.790203094482422,33,,,,,,,,,,,,,,,
,,82419,2.0,0.04735882207751274,0.9785000085830688,0.8261657953262329,0.8068398237228394,0.8161826133728027,5.200234413146973,192.0,0.25753065943717957,5.505124092102051,33,,,,,,,,,,,,,,,
,,82429,2.0,0.011390396393835545,0.996999979019165,0.7655149698257446,0.6286811828613281,0.6731613278388977,2.7384188175201416,23.0,0.20184127986431122,2.951650619506836,33,,,,,,,,,,,,,,,
,,82439,2.0,0.0342651829123497,0.9847999811172485,0.9072819352149963,0.857996940612793,0.8809188008308411,4.331806659698486,226.0,0.3788225054740906,4.744894027709961,33,,,,,,,,,,,,,,,
,,82449,2.0,0.04140108823776245,0.9850000143051147,0.8998610377311707,0.8609038591384888,0.8793032169342041,6.077701091766357,312.0,0.8986226916313171,7.017724514007568,33,,,,,,,,,,,,,,,
,,82459,2.0,0.051821544766426086,0.9771999716758728,0.7693442106246948,0.6719735860824585,0.7091836929321289,4.259237289428711,124.0,0.22545258700847626,4.536511421203613,33,,,,,,,,,,,,,,,
,,82469,2.0,0.01502377912402153,0.9958999752998352,0.7711738348007202,0.6390327215194702,0.6835870742797852,3.25888991355896,31.0,0.2450803518295288,3.518993854522705,33,,,,,,,,,,,,,,,
,,82479,2.0,0.03939441591501236,0.9854999780654907,0.9088072180747986,0.7113574743270874,0.7772807478904724,5.17743444442749,207.0,0.4050169885158539,5.621845722198486,33,,,,,,,,,,,,,,,
,,82489,2.0,0.03886489197611809,0.9843000173568726,0.8534833192825317,0.8596330285072327,0.856529712677002,4.996346950531006,255.0,0.3091180920600891,5.344330310821533,33,,,,,,,,,,,,,,,
,,82499,2.0,0.056856755167245865,0.9721999764442444,0.766872763633728,0.8735436201095581,0.8103600144386292,6.126298427581787,254.0,0.24360089004039764,6.426755905151367,33,,,,,,,,,,,,,,,
,,82509,2.0,0.035334885120391846,0.9847999811172485,0.9185766577720642,0.8451768755912781,0.8780611753463745,5.098215103149414,343.0,0.1598500907421112,5.293400287628174,33,,,,,,,,,,,,,,,
,,82519,2.0,0.02479959838092327,0.9894000291824341,0.9339022636413574,0.7785950899124146,0.8386223316192627,4.184333801269531,161.0,0.679479718208313,4.888613224029541,33,,,,,,,,,,,,,,,
,,82529,2.0,0.013612763956189156,0.9947999715805054,0.8242786526679993,0.7264674305915833,0.766549825668335,3.239940643310547,42.0,0.15443982183933258,3.4079933166503906,33,,,,,,,,,,,,,,,
,,82539,2.0,0.013124439865350723,0.9943000078201294,0.71466064453125,0.6217870116233826,0.6551955938339233,3.675588369369507,33.0,0.13171587884426117,3.8204286098480225,33,,,,,,,,,,,,,,,
,,82549,2.0,0.03351432457566261,0.986299991607666,0.902736485004425,0.8754725456237793,0.8885886669158936,4.476073741912842,186.0,0.23232883214950562,4.741917133331299,33,,,,,,,,,,,,,,,
,,82559,2.0,0.039596255868673325,0.9850000143051147,0.7574304938316345,0.7542027235031128,0.7558059692382812,5.379174709320068,133.0,0.36206164956092834,5.780832290649414,33,,,,,,,,,,,,,,,
,,82569,2.0,0.062491416931152344,0.9735999703407288,0.6961764097213745,0.8425379991531372,0.7478643655776978,4.185746669769287,135.0,0.6372100114822388,4.885447978973389,33,,,,,,,,,,,,,,,
,,82579,2.0,0.027130840346217155,0.989300012588501,0.9103233814239502,0.8950982689857483,0.9025570154190063,4.2201666831970215,257.0,0.1791841834783554,4.426481246948242,33,,,,,,,,,,,,,,,
,,82589,2.0,0.024897603318095207,0.9905999898910522,0.8605681657791138,0.7240762114524841,0.7759267091751099,4.271492958068848,72.0,0.2449619024991989,4.541352272033691,33,,,,,,,,,,,,,,,
,,82599,2.0,0.061721134930849075,0.9696000218391418,0.9247510433197021,0.7045280933380127,0.7724744081497192,6.2700958251953125,260.0,0.14285199344158173,6.474668979644775,33,,,,,,,,,,,,,,,
,,82609,2.0,0.02954033762216568,0.988099992275238,0.7492910623550415,0.6482287645339966,0.6854779720306396,3.870558023452759,105.0,0.5494868159294128,4.4495849609375,33,,,,,,,,,,,,,,,
,,82619,2.0,0.03354184329509735,0.9855999946594238,0.8810644149780273,0.7684921026229858,0.8145090937614441,5.24389123916626,118.0,1.0156686305999756,6.2931013107299805,33,,,,,,,,,,,,,,,
,,82629,2.0,0.04685789346694946,0.9790999889373779,0.820205807685852,0.8547252416610718,0.8365026116371155,4.598245143890381,246.0,0.601950466632843,5.247053623199463,33,,,,,,,,,,,,,,,
,,82639,2.0,0.029054705053567886,0.9896000027656555,0.9443375468254089,0.894894003868103,0.9180434942245483,4.229300022125244,323.0,0.3217202126979828,4.580074787139893,33,,,,,,,,,,,,,,,
,,82649,2.0,0.06132170930504799,0.972000002861023,0.6645768284797668,0.5867074131965637,0.6124340295791626,4.565756320953369,187.0,0.32082003355026245,4.947897911071777,33,,,,,,,,,,,,,,,
,,82659,2.0,0.015708478167653084,0.9937000274658203,0.7531424760818481,0.694104790687561,0.7196549773216248,4.53087854385376,39.0,0.36607158184051514,4.91265869140625,33,,,,,,,,,,,,,,,
,,82669,2.0,0.005281709134578705,0.9976000189781189,0.7701817750930786,0.7494485378265381,0.7593984603881836,2.8591063022613525,16.0,0.007162801455706358,2.8715507984161377,33,,,,,,,,,,,,,,,
,,82679,2.0,0.037199441343545914,0.9879000186920166,0.6332730650901794,0.589126706123352,0.6066287755966187,4.125368118286133,88.0,0.1108720526099205,4.273439884185791,33,,,,,,,,,,,,,,,
,,82689,2.0,0.03182707354426384,0.9854000210762024,0.9600064754486084,0.859656572341919,0.9030888080596924,4.369123935699463,322.0,0.2992600202560425,4.700211048126221,33,,,,,,,,,,,,,,,
,,82699,2.0,0.03815215080976486,0.9819999933242798,0.785980761051178,0.8411197066307068,0.8109612464904785,4.139566898345947,153.0,0.2261882871389389,4.403907299041748,33,,,,,,,,,,,,,,,
,,82709,2.0,0.014459611847996712,0.9945999979972839,0.8389686346054077,0.7963595986366272,0.8162075281143188,3.75571608543396,68.0,0.39255234599113464,4.1627278327941895,33,,,,,,,,,,,,,,,
,,82719,2.0,0.029897384345531464,0.991100013256073,0.995548665523529,0.5163043737411499,0.52934330701828,4.634908199310303,71.0,0.7212556600570679,5.386061191558838,33,,,,,,,,,,,,,,,
,,82729,2.0,0.029241811484098434,0.987500011920929,0.8044792413711548,0.7094298601150513,0.7478313446044922,4.101289749145508,84.0,0.24973075091838837,4.38026237487793,33,,,,,,,,,,,,,,,
,,82739,2.0,0.055018987506628036,0.9753999710083008,0.8011834621429443,0.7263882160186768,0.7580530047416687,5.131380081176758,230.0,0.2590373158454895,5.445436477661133,33,,,,,,,,,,,,,,,
,,82749,2.0,0.03224770724773407,0.9894999861717224,0.6873394250869751,0.6124146580696106,0.6402127146720886,4.3367838859558105,90.0,0.22059588134288788,4.589627265930176,33,,,,,,,,,,,,,,,
,,82759,2.0,0.035791877657175064,0.9846000075340271,0.8495003581047058,0.8832187652587891,0.8655245304107666,4.655081272125244,207.0,0.5957485437393188,5.286621570587158,33,,,,,,,,,,,,,,,
,,82769,2.0,0.06662721931934357,0.9674999713897705,0.7765166759490967,0.6941729784011841,0.7273895740509033,6.733022689819336,268.0,0.2270907610654831,7.026740550994873,33,,,,,,,,,,,,,,,
,,82779,2.0,0.0182717964053154,0.9926000237464905,0.8531564474105835,0.8838497400283813,0.8678416609764099,3.527113914489746,117.0,0.08685233443975449,3.6322379112243652,33,,,,,,,,,,,,,,,
,,82789,2.0,0.04135724902153015,0.9830999970436096,0.8822858929634094,0.9084212779998779,0.8948748707771301,4.658527374267578,351.0,0.4915929436683655,5.191477298736572,33,,,,,,,,,,,,,,,
,,82799,2.0,0.00445597805082798,0.9987000226974487,0.6496996879577637,0.6663163304328918,0.657569408416748,1.979125738143921,6.0,0.0010984649416059256,1.98468017578125,33,,,,,,,,,,,,,,,
,,82809,2.0,0.018367797136306763,0.994700014591217,0.8775566816329956,0.8438888788223267,0.8599187731742859,4.8445916175842285,84.0,0.16725744307041168,5.030216693878174,33,,,,,,,,,,,,,,,
,,82819,2.0,0.04140805825591087,0.9807999730110168,0.8021450638771057,0.868529200553894,0.8317892551422119,5.250574111938477,208.0,0.27945414185523987,5.571436405181885,33,,,,,,,,,,,,,,,
,,82829,2.0,0.053225819021463394,0.9779999852180481,0.8266305923461914,0.8266305923461914,0.8266305923461914,4.856597900390625,205.0,0.23126931488513947,5.1410932540893555,33,,,,,,,,,,,,,,,
,,82839,2.0,0.041649047285318375,0.979200005531311,0.8262523412704468,0.7802088260650635,0.8013477325439453,5.830515384674072,212.0,0.43451598286628723,6.306680202484131,33,,,,,,,,,,,,,,,
,,82849,2.0,0.042113758623600006,0.9843999743461609,0.8800269365310669,0.706764280796051,0.7666208148002625,5.364518165588379,117.0,0.25071650743484497,5.6573486328125,33,,,,,,,,,,,,,,,
,,82859,2.0,0.018010025843977928,0.9936000108718872,0.9032293558120728,0.7610251903533936,0.816567599773407,4.317244052886963,90.0,0.08929148316383362,4.424545764923096,33,,,,,,,,,,,,,,,
,,82869,2.0,0.029389478266239166,0.9876999855041504,0.8407011032104492,0.8064905405044556,0.8226487636566162,4.472473621368408,125.0,0.41850778460502625,4.920370578765869,33,,,,,,,,,,,,,,,
,,82879,2.0,0.021216081455349922,0.9905999898910522,0.8599716424942017,0.8759350776672363,0.8677724599838257,3.837550640106201,95.0,0.1110714003443718,3.9698381423950195,33,,,,,,,,,,,,,,,
,,82889,2.0,0.030949605628848076,0.9868999719619751,0.8224709033966064,0.7701315879821777,0.7938848733901978,3.2341787815093994,136.0,0.18216876685619354,3.4472970962524414,33,,,,,,,,,,,,,,,
,,82899,2.0,0.034367214888334274,0.9861999750137329,0.9017748832702637,0.8906670808792114,0.8961364030838013,3.4332222938537598,291.0,0.16737999022006989,3.634969711303711,33,,,,,,,,,,,,,,,
,,82909,2.0,0.02570190094411373,0.9868000149726868,0.8593471050262451,0.7295524477958679,0.7795437574386597,3.6820244789123535,100.0,0.29198718070983887,3.999713659286499,33,,,,,,,,,,,,,,,
,,82919,2.0,0.0919516533613205,0.9550999999046326,0.850731611251831,0.7321411371231079,0.7773455381393433,5.626034259796143,456.0,0.538711428642273,6.256697654724121,33,,,,,,,,,,,,,,,
,,82929,2.0,0.043123699724674225,0.9812999963760376,0.8386435508728027,0.8353265523910522,0.836976170539856,5.252681255340576,206.0,0.15980149805545807,5.455606460571289,33,,,,,,,,,,,,,,,
,,82939,2.0,0.03828724846243858,0.9925000071525574,0.9962387084960938,0.6428571343421936,0.7203344702720642,4.345639705657959,64.0,0.5496479868888855,4.933574676513672,33,,,,,,,,,,,,,,,
,,82949,2.0,0.03305177763104439,0.9857000112533569,0.7508091926574707,0.6461957097053528,0.6841565370559692,4.838456153869629,113.0,0.26343056559562683,5.134938716888428,33,,,,,,,,,,,,,,,
,,82959,2.0,0.02993602678179741,0.992900013923645,0.8527944087982178,0.7610244750976562,0.7998849153518677,3.5516397953033447,52.0,0.3767276704311371,3.958303451538086,33,,,,,,,,,,,,,,,
,,82969,2.0,0.026167746633291245,0.989300012588501,0.7769160270690918,0.8445063233375549,0.8068954348564148,5.3527750968933105,95.0,0.28843817114830017,5.667381286621094,33,,,,,,,,,,,,,,,
,,82979,2.0,0.04369515925645828,0.9828000068664551,0.9288459420204163,0.8716907501220703,0.8979959487915039,4.711501598358154,344.0,0.3287607729434967,5.083957195281982,33,,,,,,,,,,,,,,,
,,82989,2.0,0.025532590225338936,0.9908999800682068,0.8334387540817261,0.8496273756027222,0.8413340449333191,4.240733623504639,83.0,0.2157789021730423,4.4820451736450195,33,,,,,,,,,,,,,,,
,,82999,2.0,0.0399935320019722,0.9829000234603882,0.8823442459106445,0.8310996890068054,0.8547345399856567,3.637665271759033,290.0,0.6918196082115173,4.369478225708008,33,,,,,,,,,,,,,,,
,,83009,2.0,0.049990665167570114,0.9815999865531921,0.8617646098136902,0.6530684232711792,0.7131152153015137,4.1643571853637695,121.0,0.7255987524986267,4.93994665145874,33,,,,,,,,,,,,,,,
,,83019,2.0,0.03142745792865753,0.9891999959945679,0.8750907182693481,0.8939241170883179,0.8842631578445435,4.097283363342285,185.0,0.1373828947544098,4.266093730926514,33,,,,,,,,,,,,,,,
,,83029,2.0,0.04795534536242485,0.979200005531311,0.8763070106506348,0.8206405639648438,0.8460400104522705,5.240579605102539,208.0,0.2049458622932434,5.493481159210205,33,,,,,,,,,,,,,,,
,,83039,2.0,0.021077673882246017,0.9959999918937683,0.9324538707733154,0.7423953413963318,0.8103154301643372,3.7667460441589355,45.0,0.03768765181303024,3.8255112171173096,33,,,,,,,,,,,,,,,
,,83049,2.0,0.04144751653075218,0.9821000099182129,0.9044270515441895,0.8732477426528931,0.8881443738937378,4.891521453857422,303.0,0.1519635021686554,5.084932804107666,33,,,,,,,,,,,,,,,
,,83059,2.0,0.0515478253364563,0.9743000268936157,0.7354598045349121,0.7530051469802856,0.743890643119812,4.962464809417725,208.0,0.2562449872493744,5.270257949829102,33,,,,,,,,,,,,,,,
,,83069,2.0,0.040345389395952225,0.9840999841690063,0.828639030456543,0.7930327653884888,0.8097555637359619,5.377348899841309,176.0,0.3836120665073395,5.801306247711182,33,,,,,,,,,,,,,,,
,,83079,2.0,0.026672162115573883,0.9896000027656555,0.9132688045501709,0.8902100324630737,0.9013866186141968,3.572204351425171,261.0,0.32301875948905945,3.9218952655792236,33,,,,,,,,,,,,,,,
,,83089,2.0,0.0432317778468132,0.9825999736785889,0.9270913004875183,0.8812015652656555,0.9026854038238525,4.718181133270264,340.0,0.3059534728527069,5.067366600036621,33,,,,,,,,,,,,,,,
,,83099,2.0,0.03570934385061264,0.9843000173568726,0.8162388801574707,0.814820408821106,0.8155279755592346,3.2777490615844727,120.0,0.1915137618780136,3.504972219467163,33,,,,,,,,,,,,,,,
,,83109,2.0,0.039137162268161774,0.9818999767303467,0.804865837097168,0.8375265598297119,0.8203065395355225,4.7813029289245605,164.0,0.22970570623874664,5.050146102905273,33,,,,,,,,,,,,,,,
,,83119,2.0,0.02390085533261299,0.9901000261306763,0.7680349349975586,0.8044580221176147,0.7850494384765625,3.731379508972168,88.0,0.2532302141189575,4.008510589599609,33,,,,,,,,,,,,,,,
,,83129,2.0,0.018076837062835693,0.9915000200271606,0.8323942422866821,0.8030049800872803,0.8169986605644226,3.6905813217163086,68.0,0.2581038475036621,3.966762065887451,33,,,,,,,,,,,,,,,
,,83139,2.0,0.021790634840726852,0.9905999898910522,0.8688607811927795,0.7983748316764832,0.8297594785690308,3.8522870540618896,129.0,0.7374582886695862,4.611536026000977,33,,,,,,,,,,,,,,,
,,83149,2.0,0.020556483417749405,0.9923999905586243,0.8695411682128906,0.9132221341133118,0.8901114463806152,4.017953395843506,156.0,0.46221140027046204,4.500721454620361,33,,,,,,,,,,,,,,,
,,83159,2.0,0.020046629011631012,0.9932000041007996,0.9158073663711548,0.6663638353347778,0.7367504239082336,4.133187770843506,54.0,0.22679710388183594,4.380031585693359,33,,,,,,,,,,,,,,,
,,83169,2.0,0.04248294234275818,0.9815999865531921,0.9044950604438782,0.6943586468696594,0.7606141567230225,6.196131706237793,215.0,0.3149915933609009,6.553606033325195,33,,,,,,,,,,,,,,,
,,83179,2.0,0.03698460012674332,0.9836999773979187,0.9041517972946167,0.7087491750717163,0.773777961730957,4.93092155456543,198.0,0.1726534366607666,5.140559196472168,33,,,,,,,,,,,,,,,
,,83189,2.0,0.021042848005890846,0.9921000003814697,0.7891988754272461,0.7292554378509521,0.7556774616241455,3.8880527019500732,51.0,0.17689870297908783,4.085994243621826,33,,,,,,,,,,,,,,,
,,83199,2.0,0.06210813671350479,0.9740999937057495,0.9284630417823792,0.8513520956039429,0.8854630589485168,5.528846740722656,356.0,0.5082647204399109,6.09921932220459,33,,,,,,,,,,,,,,,
,,83209,2.0,0.02854553610086441,0.9882000088691711,0.862401008605957,0.8951492309570312,0.8780233860015869,3.8491454124450684,223.0,0.42628079652786255,4.303971767425537,33,,,,,,,,,,,,,,,
,,83219,2.0,0.025979341939091682,0.9889000058174133,0.7868667840957642,0.6584187746047974,0.7035477161407471,4.994817733764648,89.0,0.4844322204589844,5.505229473114014,33,,,,,,,,,,,,,,,
,,83229,2.0,0.04246920719742775,0.9854000210762024,0.9536617994308472,0.6851624846458435,0.7608086466789246,5.13336706161499,187.0,0.2118823081254959,5.387718200683594,33,,,,,,,,,,,,,,,
,,83239,2.0,0.023486454039812088,0.9904999732971191,0.8597838282585144,0.8535425662994385,0.8566347360610962,2.9060099124908447,162.0,0.04607519134879112,2.975571393966675,33,,,,,,,,,,,,,,,
,,83249,2.0,0.062313105911016464,0.9729999899864197,0.7484233379364014,0.7115294933319092,0.7283675074577332,5.398800373077393,165.0,0.4532949924468994,5.9144086837768555,33,,,,,,,,,,,,,,,
,,83259,2.0,0.043854374438524246,0.9807999730110168,0.6754825115203857,0.6663815975189209,0.6708035469055176,4.772993564605713,100.0,0.29101675748825073,5.1078643798828125,33,,,,,,,,,,,,,,,
,,83269,2.0,0.028372513130307198,0.989799976348877,0.8964846134185791,0.9213746786117554,0.9085245132446289,3.805969715118408,211.0,0.05461736023426056,3.8889596462249756,33,,,,,,,,,,,,,,,
,,83279,2.0,0.0639825388789177,0.9686999917030334,0.8386988639831543,0.774139404296875,0.8025992512702942,5.173508644104004,278.0,0.9035214185714722,6.141012668609619,33,,,,,,,,,,,,,,,
,,83289,2.0,0.02835899032652378,0.9936000108718872,0.6637640595436096,0.5242882966995239,0.541251540184021,4.365181922912598,59.0,0.3478724956512451,4.741413116455078,33,,,,,,,,,,,,,,,
,,83299,2.0,0.047785256057977676,0.9789000153541565,0.880501389503479,0.8426061272621155,0.8604555130004883,4.7183709144592285,227.0,0.39056673645973206,5.1567230224609375,33,,,,,,,,,,,,,,,
,,83309,2.0,0.007940041832625866,0.9973999857902527,0.8323813676834106,0.7117700576782227,0.7586075067520142,3.1123721599578857,17.0,0.6421942114830017,3.7625064849853516,33,,,,,,,,,,,,,,,
,,83319,2.0,0.06043431907892227,0.9717000126838684,0.8530298471450806,0.8510435819625854,0.8520334959030151,6.810883522033691,354.0,0.48424065113067627,7.355558395385742,33,,,,,,,,,,,,,,,
,,83329,2.0,0.03268136829137802,0.9836000204086304,0.820034384727478,0.8557356595993042,0.8368766903877258,3.3191332817077637,129.0,0.2584238350391388,3.610238552093506,33,,,,,,,,,,,,,,,
,,83339,2.0,0.05702155828475952,0.9765999913215637,0.8317476511001587,0.645527720451355,0.7000613808631897,5.4697394371032715,169.0,0.4841826260089874,6.01094388961792,33,,,,,,,,,,,,,,,
,,83349,2.0,0.04661843180656433,0.9847000241279602,0.8973616361618042,0.9002776145935059,0.8988137245178223,4.6276655197143555,339.0,0.16105414927005768,4.835338115692139,33,,,,,,,,,,,,,,,
,,83359,2.0,0.01866847090423107,0.9925000071525574,0.866375207901001,0.7684524059295654,0.8096639513969421,3.1299006938934326,83.0,0.18738554418087006,3.3359546661376953,33,,,,,,,,,,,,,,,
,,83369,2.0,0.03307006135582924,0.9864000082015991,0.880530834197998,0.9060153365135193,0.8928261995315552,4.756492614746094,178.0,0.23626337945461273,5.0258259773254395,33,,,,,,,,,,,,,,,
,,83379,2.0,0.03592390567064285,0.9840999841690063,0.8681368827819824,0.6671186089515686,0.7282882928848267,4.687432289123535,155.0,0.6688453555107117,5.3922014236450195,33,,,,,,,,,,,,,,,
,,83389,2.0,0.07432007044553757,0.972000002861023,0.8312156796455383,0.6557483077049255,0.7094218730926514,5.821218490600586,248.0,0.4321575462818146,6.327695846557617,33,,,,,,,,,,,,,,,
,,83399,2.0,0.00728260725736618,0.996999979019165,0.8934344053268433,0.6827260255813599,0.7492477297782898,2.8850772380828857,36.0,0.1444520503282547,3.0368118286132812,33,,,,,,,,,,,,,,,
,,83409,2.0,0.016746502369642258,0.992900013923645,0.9163849353790283,0.9144906401634216,0.9154354929924011,3.2590858936309814,199.0,0.1384420394897461,3.4142744541168213,33,,,,,,,,,,,,,,,
,,83419,2.0,0.018000541254878044,0.9925000071525574,0.8306657075881958,0.7256933450698853,0.7680482268333435,3.1812362670898438,75.0,0.08382757008075714,3.283064365386963,33,,,,,,,,,,,,,,,
,,83429,2.0,0.053204089403152466,0.9763000011444092,0.7725132703781128,0.8406232595443726,0.8024479150772095,4.412954807281494,218.0,0.7106270790100098,5.176785945892334,33,,,,,,,,,,,,,,,
,,83439,2.0,0.027435045689344406,0.9884999990463257,0.8844348192214966,0.9502453804016113,0.9145247936248779,4.465063571929932,313.0,1.1601626873016357,5.652661323547363,33,,,,,,,,,,,,,,,
,,83449,2.0,0.044423338025808334,0.983299970626831,0.809336245059967,0.7116828560829163,0.7508845329284668,5.174899578094482,152.0,0.328921914100647,5.548244476318359,33,,,,,,,,,,,,,,,
,,83459,2.0,0.019478484988212585,0.9918000102043152,0.934799075126648,0.8593409061431885,0.8933171629905701,3.5090510845184326,202.0,0.21025578677654266,3.7387855052948,33,,,,,,,,,,,,,,,
,,83469,2.0,0.04649081081151962,0.9815000295639038,0.9198880195617676,0.8575793504714966,0.8859615325927734,4.193598747253418,238.0,0.34557610750198364,4.585665702819824,33,,,,,,,,,,,,,,,
,,83479,2.0,0.04985868185758591,0.9775000214576721,0.782192587852478,0.7385209798812866,0.7583885192871094,4.982515335083008,182.0,0.41706377267837524,5.449437618255615,33,,,,,,,,,,,,,,,
,,83489,2.0,0.055234216153621674,0.9750000238418579,0.9058579802513123,0.8575700521469116,0.8799554109573364,4.884309768676758,347.0,0.9716252088546753,5.911169528961182,33,,,,,,,,,,,,,,,
,,83499,2.0,0.0381283201277256,0.9847999811172485,0.7920674085617065,0.782767653465271,0.787338376045227,5.144231796264648,159.0,0.09084022790193558,5.273200511932373,33,,,,,,,,,,,,,,,
,,83509,2.0,0.013093587011098862,0.9936000108718872,0.8383980393409729,0.6867943406105042,0.7403255105018616,3.5017828941345215,56.0,0.5067387819290161,4.021615028381348,33,,,,,,,,,,,,,,,
,,83519,2.0,0.01672472059726715,0.9958000183105469,0.7340900301933289,0.6990963816642761,0.7151623368263245,3.177187919616699,21.0,0.17010962963104248,3.3640222549438477,33,,,,,,,,,,,,,,,
,,83529,2.0,0.02200736664235592,0.9918000102043152,0.6862162351608276,0.6432660818099976,0.6618718504905701,3.444091320037842,55.0,0.1115024983882904,3.577601194381714,33,,,,,,,,,,,,,,,
,,83539,2.0,0.04922790452837944,0.9797000288963318,0.8951782584190369,0.8489530086517334,0.8704738616943359,5.256994247436523,218.0,0.9934636950492859,6.299685478210449,33,,,,,,,,,,,,,,,
