lr-Adam/pg1,lr-Adam/pg2,step,train/batch_size,train/cls_loss,train/cls_acc,train/cls_precision,train/cls_recall,train/cls_f1,train/loss,epoch
,,2269,3.0,0.22405239939689636,0.9413999915122986,0.4706999957561493,0.5,0.4849078059196472,0.22405239939689636,1
,,2279,3.0,0.08239950984716415,0.9803333282470703,0.49016666412353516,0.5,0.49503451585769653,0.08239950984716415,1
,,2289,3.0,0.0759487971663475,0.980400025844574,0.490200012922287,0.5,0.4950515031814575,0.0759487971663475,1
,,2299,3.0,0.15411384403705597,0.9605333209037781,0.48026666045188904,0.5,0.4899347126483917,0.15411384403705597,1
,,2309,3.0,0.0707176923751831,0.9810666441917419,0.49053332209587097,0.5,0.49522143602371216,0.0707176923751831,1
,,2319,3.0,0.2617689073085785,0.9337999820709229,0.4668999910354614,0.5,0.4828834533691406,0.2617689073085785,1
,,2329,3.0,0.053141623735427856,0.9875333309173584,0.4937666654586792,0.5,0.49686378240585327,0.053141623735427856,1
,,2339,3.0,0.038168951869010925,0.9915333390235901,0.49576666951179504,0.5,0.49787434935569763,0.038168951869010925,1
,,2349,3.0,0.1957560032606125,0.9465333223342896,0.4732666611671448,0.5,0.48626619577407837,0.1957560032606125,1
,,2359,3.0,0.0606304369866848,0.9844666719436646,0.4922333359718323,0.5,0.4960862696170807,0.0606304369866848,1
,,2369,3.0,0.09074217826128006,0.9679333567619324,0.4839666783809662,0.5,0.49185270071029663,0.09074217826128006,1
,,2379,3.0,0.09434212744235992,0.9710000157356262,0.4855000078678131,0.5,0.4926433265209198,0.09434212744235992,1
,,2389,3.0,0.08974586427211761,0.9779999852180481,0.48899999260902405,0.5,0.4944388270378113,0.08974586427211761,1
,,2399,3.0,0.05705133453011513,0.9870666861534119,0.49353334307670593,0.5,0.49674561619758606,0.05705133453011513,1
,,2409,3.0,0.11367680132389069,0.9666666388511658,0.4833333194255829,0.5,0.49152541160583496,0.11367680132389069,1
,,2419,3.0,0.09038034826517105,0.9807999730110168,0.4903999865055084,0.5,0.4951534867286682,0.09038034826517105,1
,,2429,3.0,0.022424841299653053,0.9973333477973938,0.4986666738986969,0.5,0.499332457780838,0.022424841299653053,1
,,2439,3.0,0.09490519016981125,0.9822666645050049,0.49113333225250244,0.5,0.4955269992351532,0.09490519016981125,1
,,2449,3.0,0.17531298100948334,0.9589999914169312,0.4794999957084656,0.5,0.48953548073768616,0.17531298100948334,1
,,2459,3.0,0.101881243288517,0.9763333201408386,0.4881666600704193,0.5,0.4940124750137329,0.101881243288517,1
,,2469,3.0,0.0787486881017685,0.9808666706085205,0.49043333530426025,0.5,0.4951704740524292,0.0787486881017685,1
,,2479,3.0,0.08519504219293594,0.9780666828155518,0.4890333414077759,0.5,0.49445587396621704,0.08519504219293594,1
,,2489,3.0,0.16828031837940216,0.9577999711036682,0.4788999855518341,0.5,0.48922258615493774,0.16828031837940216,1
,,2499,3.0,0.14637091755867004,0.9639999866485596,0.4819999933242798,0.5,0.490835040807724,0.14637091755867004,1
,,2509,3.0,0.13124309480190277,0.9705333113670349,0.48526665568351746,0.5,0.4925231635570526,0.13124309480190277,1
,,2519,3.0,0.11693951487541199,0.9676666855812073,0.48383334279060364,0.5,0.49178382754325867,0.11693951487541199,1
,,2529,3.0,0.09333453327417374,0.9766666889190674,0.4883333444595337,0.5,0.4940977990627289,0.09333453327417374,1
,,2539,3.0,0.08513478934764862,0.979200005531311,0.4896000027656555,0.5,0.4947453439235687,0.08513478934764862,1
,,2549,3.0,0.06036456301808357,0.9868000149726868,0.4934000074863434,0.5,0.49667808413505554,0.06036456301808357,1
,,2559,3.0,0.12533915042877197,0.9648000001907349,0.48240000009536743,0.5,0.4910423457622528,0.12533915042877197,1
,,2569,3.0,0.06293294578790665,0.9851999878883362,0.4925999939441681,0.5,0.49627241492271423,0.06293294578790665,1
,,2579,3.0,0.030945133417844772,0.9956666827201843,0.49783334136009216,0.5,0.49891430139541626,0.030945133417844772,1
,,2589,3.0,0.04536491632461548,0.9902666807174683,0.49513334035873413,0.5,0.4975547790527344,0.04536491632461548,1
,,2599,3.0,0.07602138817310333,0.9846000075340271,0.49230000376701355,0.5,0.4961201250553131,0.07602138817310333,1
,,2609,3.0,0.11038319766521454,0.9662666916847229,0.48313334584236145,0.5,0.49142199754714966,0.11038319766521454,1
,,2619,3.0,0.12859530746936798,0.9611333608627319,0.48056668043136597,0.5,0.4900907576084137,0.12859530746936798,1
,,2629,3.0,0.08494964987039566,0.9789333343505859,0.48946666717529297,0.5,0.49467727541923523,0.08494964987039566,1
,,2639,3.0,0.1224757730960846,0.9690666794776917,0.4845333397388458,0.5,0.4921451807022095,0.1224757730960846,1
,,2649,3.0,0.07530105859041214,0.9814000129699707,0.49070000648498535,0.5,0.4953063428401947,0.07530105859041214,1
,,2659,3.0,0.08049655705690384,0.9812666773796082,0.4906333386898041,0.5,0.4952723979949951,0.08049655705690384,1
,,2669,3.0,0.09055833518505096,0.9773333072662354,0.4886666536331177,0.5,0.49426838755607605,0.09055833518505096,1
,,2679,3.0,0.05281687155365944,0.9876000285148621,0.49380001425743103,0.5,0.4968806505203247,0.05281687155365944,1
,,2689,3.0,0.18071845173835754,0.9593999981880188,0.4796999990940094,0.5,0.4896396994590759,0.18071845173835754,1
,,2699,3.0,0.055552929639816284,0.987933337688446,0.493966668844223,0.5,0.4969650208950043,0.055552929639816284,1
,,2709,3.0,0.12016402930021286,0.9649333357810974,0.4824666678905487,0.5,0.49107688665390015,0.12016402930021286,1
,,2719,3.0,0.059508126229047775,0.987933337688446,0.493966668844223,0.5,0.4969650208950043,0.059508126229047775,1
,,2729,3.0,0.0677013024687767,0.9825999736785889,0.49129998683929443,0.5,0.4956118166446686,0.0677013024687767,1
,,2739,3.0,0.12079273164272308,0.9660000205039978,0.4830000102519989,0.5,0.49135300517082214,0.12079273164272308,1
,,2749,3.0,0.09319407492876053,0.9779999852180481,0.48899999260902405,0.5,0.4944388270378113,0.09319407492876053,1
,,2759,3.0,0.06516624242067337,0.9826666712760925,0.49133333563804626,0.5,0.4956287741661072,0.06516624242067337,1
,,2769,3.0,0.084811732172966,0.9787333607673645,0.48936668038368225,0.5,0.4946261942386627,0.084811732172966,1
,,2779,3.0,0.12895403802394867,0.9674666523933411,0.48373332619667053,0.5,0.4917321801185608,0.12895403802394867,1
,,2789,3.0,0.05817258358001709,0.9847999811172485,0.49239999055862427,0.5,0.49617090821266174,0.05817258358001709,1
,,2799,3.0,0.05934891477227211,0.9870666861534119,0.49353334307670593,0.5,0.49674561619758606,0.05934891477227211,1
,,2809,3.0,0.10726454108953476,0.9684000015258789,0.48420000076293945,0.5,0.4919731616973877,0.10726454108953476,1
,,2819,3.0,0.08784224092960358,0.9772666692733765,0.48863333463668823,0.5,0.4942513108253479,0.08784224092960358,1
,,2829,3.0,0.10657381266355515,0.9689333438873291,0.48446667194366455,0.5,0.4921107888221741,0.10657381266355515,1
,,2839,3.0,0.10486739128828049,0.9663333296775818,0.4831666648387909,0.5,0.49143922328948975,0.10486739128828049,1
,,2849,3.0,0.12207845598459244,0.9737333059310913,0.48686665296554565,0.5,0.4933459460735321,0.12207845598459244,1
,,2859,3.0,0.09970147162675858,0.9747999906539917,0.48739999532699585,0.5,0.4936196208000183,0.09970147162675858,1
,,2869,3.0,0.07213503122329712,0.9851333498954773,0.49256667494773865,0.5,0.496255487203598,0.07213503122329712,1
,,2879,3.0,0.1399994194507599,0.9675333499908447,0.48376667499542236,0.5,0.4917494058609009,0.1399994194507599,1
,,2889,3.0,0.13913151621818542,0.962933361530304,0.481466680765152,0.5,0.49055835604667664,0.13913151621818542,1
,,2899,3.0,0.1041175052523613,0.9714000225067139,0.48570001125335693,0.5,0.4927462637424469,0.1041175052523613,1
,,2909,3.0,0.03761185333132744,0.9944666624069214,0.4972333312034607,0.5,0.49861282110214233,0.03761185333132744,1
,,2919,3.0,0.1921773999929428,0.9567333459854126,0.4783666729927063,0.5,0.4889441728591919,0.1921773999929428,1
,,2929,3.0,0.058856818825006485,0.9924666881561279,0.49623334407806396,0.5,0.4981095492839813,0.058856818825006485,1
,,2939,3.0,0.12932077050209045,0.9655333161354065,0.48276665806770325,0.5,0.4912322461605072,0.12932077050209045,1
,,2949,3.0,0.08573441207408905,0.9814000129699707,0.49070000648498535,0.5,0.4953063428401947,0.08573441207408905,1
,,2959,3.0,0.0650825947523117,0.9896000027656555,0.49480000138282776,0.5,0.4973863959312439,0.0650825947523117,1
,,2969,3.0,0.07816142588853836,0.9868666529655457,0.4934333264827728,0.5,0.496694952249527,0.07816142588853836,1
,,2979,3.0,0.11909681558609009,0.9710000157356262,0.4855000078678131,0.5,0.4926433265209198,0.11909681558609009,1
,,2989,3.0,0.025490090250968933,0.9969333410263062,0.4984666705131531,0.5,0.49923214316368103,0.025490090250968933,1
,,2999,3.0,0.15408873558044434,0.9607333540916443,0.48036667704582214,0.5,0.48998674750328064,0.15408873558044434,1
,,3009,3.0,0.07753941416740417,0.9819999933242798,0.4909999966621399,0.5,0.4954591393470764,0.07753941416740417,1
,,3019,3.0,0.07750436663627625,0.9819333553314209,0.49096667766571045,0.5,0.49544215202331543,0.07750436663627625,1
,,3029,3.0,0.07873711735010147,0.9814666509628296,0.4907333254814148,0.5,0.4953233301639557,0.07873711735010147,1
,,3039,3.0,0.1258772909641266,0.9685999751091003,0.48429998755455017,0.5,0.4920247793197632,0.1258772909641266,1
,,3049,3.0,0.060197729617357254,0.9857333302497864,0.4928666651248932,0.5,0.49640771746635437,0.060197729617357254,1
,,3059,3.0,0.07484424114227295,0.9815333485603333,0.4907666742801666,0.5,0.4953403174877167,0.07484424114227295,1
,,3069,3.0,0.21429124474525452,0.9524000287055969,0.47620001435279846,0.5,0.4878098666667938,0.21429124474525452,1
,,3079,3.0,0.13461534678936005,0.9688000082969666,0.4844000041484833,0.5,0.49207639694213867,0.13461534678936005,1
,,3089,3.0,0.10065624862909317,0.9764666557312012,0.4882333278656006,0.5,0.4940466284751892,0.10065624862909317,1
,,3099,3.0,0.05268247053027153,0.9884666800498962,0.4942333400249481,0.5,0.49709993600845337,0.05268247053027153,1
,,3109,3.0,0.18756185472011566,0.9556000232696533,0.47780001163482666,0.5,0.488647997379303,0.18756185472011566,1
,,3119,3.0,0.08987895399332047,0.9800000190734863,0.49000000953674316,0.5,0.49494948983192444,0.08987895399332047,1
,,3129,3.0,0.07953253388404846,0.982200026512146,0.491100013256073,0.5,0.4955100417137146,0.07953253388404846,1
,,3139,3.0,0.12463021278381348,0.968666672706604,0.484333336353302,0.5,0.49204200506210327,0.12463021278381348,1
,,3149,3.0,0.09099078923463821,0.9749333262443542,0.4874666631221771,0.5,0.493653804063797,0.09099078923463821,1
,,3159,3.0,0.05525485426187515,0.9871333241462708,0.4935666620731354,0.5,0.4967625141143799,0.05525485426187515,1
,,3169,3.0,0.09249036759138107,0.9789999723434448,0.4894999861717224,0.5,0.4946942925453186,0.09249036759138107,1
,,3179,3.0,0.1472422033548355,0.9639999866485596,0.4819999933242798,0.5,0.490835040807724,0.1472422033548355,1
,,3189,3.0,0.08142592757940292,0.9847999811172485,0.49239999055862427,0.5,0.49617090821266174,0.08142592757940292,1
,,3199,3.0,0.08120300620794296,0.9835333228111267,0.49176666140556335,0.5,0.4958491623401642,0.08120300620794296,1
,,3209,3.0,0.047738462686538696,0.9897333383560181,0.49486666917800903,0.5,0.4974201023578644,0.047738462686538696,1
,,3219,3.0,0.07570857554674149,0.9833999872207642,0.4916999936103821,0.5,0.4958152770996094,0.07570857554674149,1
,,3229,3.0,0.06551863253116608,0.9860666394233704,0.4930333197116852,0.5,0.4964922368526459,0.06551863253116608,1
,,3239,3.0,0.13882237672805786,0.9651333093643188,0.4825666546821594,0.5,0.49112868309020996,0.13882237672805786,1
,,3249,3.0,0.08155062794685364,0.9836666584014893,0.49183332920074463,0.5,0.495883047580719,0.08155062794685364,1
,,3259,3.0,0.0941505953669548,0.9850666522979736,0.4925333261489868,0.5,0.4962385892868042,0.0941505953669548,1
,,3269,3.0,0.07106509804725647,0.9868000149726868,0.4934000074863434,0.5,0.49667808413505554,0.07106509804725647,1
,,3279,3.0,0.06402972340583801,0.9884666800498962,0.4942333400249481,0.5,0.49709993600845337,0.06402972340583801,1
,,3289,3.0,0.04970638081431389,0.9919333457946777,0.49596667289733887,0.5,0.4979751706123352,0.04970638081431389,1
,,3299,3.0,0.10816266387701035,0.9780666828155518,0.4890333414077759,0.5,0.49445587396621704,0.10816266387701035,1
0.0009998436736952335,0.0009998436736952335,3302,,,,,,,,
,,3309,3.0,0.07341869175434113,0.9859333038330078,0.4929666519165039,0.5,0.49645841121673584,0.07341869175434113,2
,,3319,3.0,0.14864282310009003,0.9621999859809875,0.4810999929904938,0.5,0.49036794900894165,0.14864282310009003,2
,,3329,3.0,0.13905441761016846,0.9696000218391418,0.4848000109195709,0.5,0.4922826886177063,0.13905441761016846,2
,,3339,3.0,0.12213841080665588,0.9800666570663452,0.4900333285331726,0.5,0.4949665069580078,0.12213841080665588,2
,,3349,3.0,0.1884852647781372,0.9660666584968567,0.48303332924842834,0.5,0.4913702607154846,0.1884852647781372,2
,,3359,3.0,0.18630260229110718,0.968999981880188,0.484499990940094,0.5,0.4921279847621918,0.18630260229110718,2
,,3369,3.0,0.10059980303049088,0.9799333214759827,0.48996666073799133,0.5,0.49493250250816345,0.10059980303049088,2
,,3379,3.0,0.1800318956375122,0.9637333154678345,0.48186665773391724,0.5,0.49076589941978455,0.1800318956375122,2
,,3389,3.0,0.09397758543491364,0.9810666441917419,0.49053332209587097,0.5,0.49522143602371216,0.09397758543491364,2
,,3399,3.0,0.1034901961684227,0.9782000184059143,0.48910000920295715,0.5,0.4944899380207062,0.1034901961684227,2
,,3409,3.0,nan,0.9618666768074036,0.4809333384037018,0.5,0.4902813732624054,nan,2
,,3419,3.0,0.07760769873857498,0.9904000163078308,0.4952000081539154,0.5,0.4975884258747101,0.07760769873857498,2
,,3429,3.0,0.093350350856781,0.9825999736785889,0.49129998683929443,0.5,0.4956118166446686,0.093350350856781,2
,,3439,3.0,nan,0.9693999886512756,0.4846999943256378,0.5,0.4922311305999756,nan,2
,,3449,3.0,0.05989224463701248,0.9898666739463806,0.4949333369731903,0.5,0.4974537789821625,0.05989224463701248,2
,,3459,3.0,0.16109958291053772,0.972266674041748,0.486133337020874,0.5,0.49296918511390686,0.16109958291053772,2
,,3469,3.0,0.0966578871011734,0.9790666699409485,0.48953333497047424,0.5,0.494711309671402,0.0966578871011734,2
,,3479,3.0,0.14413417875766754,0.968666672706604,0.484333336353302,0.5,0.49204200506210327,0.14413417875766754,2
,,3489,3.0,0.16636060178279877,0.9589999914169312,0.4794999957084656,0.5,0.48953548073768616,0.16636060178279877,2
,,3499,3.0,nan,0.9630666375160217,0.48153331875801086,0.5,0.49059295654296875,nan,2
,,3509,3.0,0.17854426801204681,0.9710000157356262,0.4855000078678131,0.5,0.4926433265209198,0.17854426801204681,2
,,3519,3.0,0.07140929251909256,0.9937999844551086,0.4968999922275543,0.5,0.49844518303871155,0.07140929251909256,2
,,3529,3.0,0.07354125380516052,0.9935333132743835,0.4967666566371918,0.5,0.49837809801101685,0.07354125380516052,2
,,3539,3.0,0.16084472835063934,0.9796000123023987,0.48980000615119934,0.5,0.49484744668006897,0.16084472835063934,2
,,3549,3.0,0.13692615926265717,0.9806666374206543,0.49033331871032715,0.5,0.49511948227882385,0.13692615926265717,2
,,3559,3.0,0.13614554703235626,0.9867333173751831,0.49336665868759155,0.5,0.4966611862182617,0.13614554703235626,2
,,3569,3.0,0.18297727406024933,0.9736666679382324,0.4868333339691162,0.5,0.49332883954048157,0.18297727406024933,2
,,3579,3.0,0.15388508141040802,0.987333357334137,0.4936666786670685,0.5,0.4968131482601166,0.15388508141040802,2
,,3589,3.0,0.22938086092472076,0.9580000042915344,0.4790000021457672,0.5,0.4892747700214386,0.22938086092472076,2
,,3599,3.0,0.24937871098518372,0.9480000138282776,0.4740000069141388,0.5,0.4866529703140259,0.24937871098518372,2
,,3609,3.0,0.0927259773015976,0.9887999892234802,0.4943999946117401,0.5,0.49718421697616577,0.0927259773015976,2
,,3619,3.0,0.13723811507225037,0.9765333533287048,0.4882666766643524,0.5,0.49406367540359497,0.13723811507225037,2
,,3629,3.0,0.1440773606300354,0.9725333452224731,0.4862666726112366,0.5,0.49303773045539856,0.1440773606300354,2
,,3639,3.0,0.12610232830047607,0.9764000177383423,0.48820000886917114,0.5,0.49402955174446106,0.12610232830047607,2
,,3649,3.0,0.15627560019493103,0.9682000279426575,0.48410001397132874,0.5,0.4919215440750122,0.15627560019493103,2
,,3659,3.0,0.1070915088057518,0.9827333092689514,0.4913666546344757,0.5,0.4956457316875458,0.1070915088057518,2
,,3669,3.0,0.2028397172689438,0.9799333214759827,0.48996666073799133,0.5,0.49493250250816345,0.2028397172689438,2
,,3679,3.0,nan,0.977733314037323,0.4888666570186615,0.5,0.4943706691265106,nan,2
,,3689,3.0,0.1514541208744049,0.9784666895866394,0.4892333447933197,0.5,0.49455806612968445,0.1514541208744049,2
