lr-Adam,step,train/batch_size,train/cls_loss,train/cls_acc,train/cls_precision,train/cls_recall,train/cls_f1,train/mat_loss,train/n_critical_max,train/rig_loss,train/loss,epoch,val/cls_loss,val/cls_acc,val/cls_precision,val/cls_recall,val/cls_f1,val/mat_loss,val/n_critical_max,val/rig_loss,val/loss,val/mat_precision,val/mat_recall,val/mat_f1
,25979,4.0,0.03298185020685196,0.9868500232696533,0.797085702419281,0.5715430378913879,0.6133021712303162,5.325985431671143,135.0,0.2534679174423218,5.612435340881348,20,,,,,,,,,,,,
,25989,4.0,0.0615077018737793,0.9792500138282776,0.8663783073425293,0.7573865056037903,0.8016459941864014,5.262373924255371,296.0,0.21176350116729736,5.535645008087158,20,,,,,,,,,,,,
8.961267311259666e-05,25998,,,,,,,,,,,,,,,,,,,,,,,
,25999,4.0,0.05754072219133377,0.9759500026702881,0.8788726329803467,0.6718104481697083,0.7338451743125916,5.131330966949463,227.0,0.3969060182571411,5.585777759552002,21,,,,,,,,,,,,
,26009,4.0,0.030750978738069534,0.9866499900817871,0.8365883827209473,0.6597710251808167,0.7155697345733643,4.698325157165527,205.0,0.7324520349502563,5.4615278244018555,21,,,,,,,,,,,,
,26019,4.0,0.03313968703150749,0.98785001039505,0.9005228281021118,0.8974108695983887,0.8989603519439697,4.443567276000977,333.0,0.7723460793495178,5.249053001403809,21,,,,,,,,,,,,
,26029,4.0,0.02551967091858387,0.9897500276565552,0.9039410352706909,0.8684890270233154,0.8853556513786316,4.360803604125977,352.0,0.19611766934394836,4.582441329956055,21,,,,,,,,,,,,
,26039,4.0,0.09891081601381302,0.9588500261306763,0.8372902274131775,0.7173677086830139,0.7625017166137695,5.762293338775635,545.0,0.3832358419895172,6.244440078735352,21,,,,,,,,,,,,
,26049,4.0,0.03722730278968811,0.984499990940094,0.7942900657653809,0.6768396496772766,0.7202690839767456,5.101417064666748,141.0,0.6726747751235962,5.811318874359131,21,,,,,,,,,,,,
,26059,4.0,0.028815707191824913,0.9886500239372253,0.9358741044998169,0.87156081199646,0.9009711742401123,5.259095191955566,355.0,0.4791271984577179,5.767038345336914,21,,,,,,,,,,,,
,26069,4.0,0.04149653762578964,0.9808499813079834,0.7953100204467773,0.8508461713790894,0.8205105066299438,5.033438205718994,209.0,0.3329554796218872,5.407890319824219,21,,,,,,,,,,,,
,26079,4.0,0.016611862927675247,0.9941499829292297,0.8548736572265625,0.8032124042510986,0.8269706964492798,4.026454448699951,113.0,0.2474590390920639,4.290525436401367,21,,,,,,,,,,,,
,26089,4.0,0.1166241243481636,0.9626500010490417,0.8524907827377319,0.6207333207130432,0.6746551990509033,5.5305681228637695,341.0,0.5291162729263306,6.176308631896973,21,,,,,,,,,,,,
,26099,4.0,0.05181592330336571,0.9778500199317932,0.8068814277648926,0.8103920221328735,0.8086258769035339,5.262565612792969,287.0,0.4742250144481659,5.788606643676758,21,,,,,,,,,,,,
,26109,4.0,0.055775780230760574,0.9772999882698059,0.8551450967788696,0.799481987953186,0.8247252702713013,4.500179290771484,321.0,0.6787598729133606,5.234714984893799,21,,,,,,,,,,,,
,26119,4.0,0.026913028210401535,0.9892500042915344,0.8972620964050293,0.7033928632736206,0.7680695056915283,4.451801300048828,144.0,0.279634028673172,4.75834846496582,21,,,,,,,,,,,,
,26129,4.0,0.050008147954940796,0.9796000123023987,0.6901283860206604,0.6555664539337158,0.6710088849067688,5.293055057525635,228.0,0.21103638410568237,5.5540995597839355,21,,,,,,,,,,,,
,26139,4.0,0.04258668050169945,0.9879000186920166,0.8729733824729919,0.6397829651832581,0.7018217444419861,5.062445640563965,126.0,0.4331592917442322,5.538191795349121,21,,,,,,,,,,,,
,26149,4.0,0.040262870490550995,0.9832000136375427,0.8798650503158569,0.8705254793167114,0.8751318454742432,4.498801231384277,367.0,0.24336542189121246,4.782429218292236,21,,,,,,,,,,,,
,26159,4.0,0.03325992450118065,0.9857000112533569,0.8408147096633911,0.7533178329467773,0.7903100252151489,4.499518394470215,151.0,0.5632076263427734,5.0959858894348145,21,,,,,,,,,,,,
,26169,4.0,0.02728423848748207,0.9894499778747559,0.8885551691055298,0.8423750400543213,0.863933801651001,4.30129337310791,268.0,0.3512887954711914,4.679866313934326,21,,,,,,,,,,,,
,26179,4.0,0.02814740687608719,0.9884999990463257,0.8102284669876099,0.6671963930130005,0.7166074514389038,3.979688882827759,105.0,0.4827919006347656,4.490628242492676,21,,,,,,,,,,,,
,26189,4.0,0.030075710266828537,0.9873999953269958,0.8061885833740234,0.8293055295944214,0.8173065185546875,4.976789474487305,231.0,0.2783513367176056,5.285216331481934,21,,,,,,,,,,,,
,26199,4.0,0.062011756002902985,0.9737499952316284,0.7724611163139343,0.7104966640472412,0.7371673583984375,5.12365198135376,247.0,0.7754085063934326,5.961071968078613,21,,,,,,,,,,,,
,26209,4.0,0.028945056721568108,0.9894499778747559,0.8520607948303223,0.5446407794952393,0.5770270824432373,4.794284343719482,161.0,0.35311952233314514,5.176348686218262,21,,,,,,,,,,,,
,26219,4.0,0.03944582864642143,0.9850999712944031,0.8769456148147583,0.7088347673416138,0.7676856517791748,4.920365333557129,138.0,0.23974008858203888,5.199551105499268,21,,,,,,,,,,,,
,26229,4.0,0.03893755003809929,0.9837999939918518,0.766966700553894,0.7787717580795288,0.7727346420288086,4.335762977600098,142.0,0.8468009829521179,5.221501350402832,21,,,,,,,,,,,,
,26239,4.0,0.044861625880002975,0.9782000184059143,0.7724123001098633,0.734955370426178,0.7522023320198059,4.727409362792969,230.0,1.0309169292449951,5.803188323974609,21,,,,,,,,,,,,
,26249,4.0,0.022493796423077583,0.9918500185012817,0.7891143560409546,0.8192849159240723,0.8034301996231079,4.135192394256592,133.0,0.272304892539978,4.429991245269775,21,,,,,,,,,,,,
,26259,4.0,0.039031732827425,0.9833499789237976,0.8736391067504883,0.7379966378211975,0.7899419069290161,5.056765556335449,250.0,0.47060438990592957,5.566401481628418,21,,,,,,,,,,,,
,26269,4.0,0.03306166082620621,0.9861999750137329,0.6414517760276794,0.5946443676948547,0.6131853461265564,4.50864839553833,107.0,0.29152125120162964,4.833230972290039,21,,,,,,,,,,,,
,26279,4.0,0.03891482576727867,0.9837499856948853,0.881055474281311,0.8054826259613037,0.8388247489929199,4.951799392700195,300.0,0.2713004946708679,5.262014389038086,21,,,,,,,,,,,,
,26289,4.0,0.025559598580002785,0.9888499975204468,0.7898911833763123,0.7561231851577759,0.7719250321388245,4.178898811340332,144.0,0.3097962737083435,4.514254570007324,21,,,,,,,,,,,,
,26299,4.0,0.030106937512755394,0.9868500232696533,0.8578345775604248,0.6729883551597595,0.7320836186408997,4.523378849029541,217.0,0.26566094160079956,4.819146633148193,21,,,,,,,,,,,,
,26309,4.0,0.0276173148304224,0.9883000254631042,0.8234308958053589,0.6250530481338501,0.6791130304336548,5.795707702636719,136.0,0.172843798995018,5.996169090270996,21,,,,,,,,,,,,
,26319,4.0,0.021010249853134155,0.9908000230789185,0.7389211058616638,0.7926296591758728,0.7629833221435547,3.584285020828247,68.0,0.29996052384376526,3.9052557945251465,21,,,,,,,,,,,,
,26329,4.0,0.047101087868213654,0.9821000099182129,0.8130995631217957,0.63267982006073,0.6846957206726074,4.158401966094971,191.0,0.4074142575263977,4.612917423248291,21,,,,,,,,,,,,
,26339,4.0,0.0491359606385231,0.9786999821662903,0.8644917011260986,0.7910168766975403,0.8232822418212891,4.662782669067383,304.0,0.20749390125274658,4.919412612915039,21,,,,,,,,,,,,
,26349,4.0,0.0316513329744339,0.9871000051498413,0.9182305335998535,0.7983919978141785,0.8477429151535034,4.952747821807861,241.0,0.6065024137496948,5.590901851654053,21,,,,,,,,,,,,
,26359,4.0,0.019895216450095177,0.9929999709129333,0.6696234941482544,0.5857707858085632,0.6136265993118286,3.5028162002563477,54.0,0.35384368896484375,3.8765552043914795,21,,,,,,,,,,,,
,26369,4.0,0.02808620035648346,0.9889500141143799,0.8016084432601929,0.7450579404830933,0.7703040838241577,4.199188709259033,101.0,0.33653774857521057,4.563812732696533,21,,,,,,,,,,,,
,26379,4.0,0.04995299130678177,0.9794999957084656,0.8820459842681885,0.7625460624694824,0.8103759288787842,4.427413463592529,287.0,0.22344571352005005,4.700812339782715,21,,,,,,,,,,,,
,26389,4.0,0.028172457590699196,0.9883000254631042,0.8898298740386963,0.768598198890686,0.8175786733627319,4.9517927169799805,229.0,0.14236070215702057,5.122325897216797,21,,,,,,,,,,,,
,26399,4.0,0.03283559903502464,0.9861500263214111,0.8427783250808716,0.7407178282737732,0.7824156284332275,4.476198673248291,264.0,1.7483446598052979,6.257378578186035,21,,,,,,,,,,,,
,26409,4.0,0.028098642826080322,0.9884999990463257,0.9328562021255493,0.8515735864639282,0.8877317309379578,4.87162971496582,381.0,0.19134080410003662,5.091069221496582,21,,,,,,,,,,,,
,26419,4.0,0.03959064930677414,0.9843000173568726,0.886258065700531,0.9202273488044739,0.9024505615234375,5.739705562591553,299.0,0.37684908509254456,6.1561455726623535,21,,,,,,,,,,,,
,26429,4.0,0.03818536177277565,0.984000027179718,0.8720378279685974,0.8919945955276489,0.8817319869995117,5.048630237579346,311.0,0.4043501615524292,5.491166114807129,21,,,,,,,,,,,,
,26439,4.0,0.02602936141192913,0.9897000193595886,0.8795146942138672,0.7617554664611816,0.8094329833984375,4.390220642089844,150.0,0.19111402332782745,4.607364177703857,21,,,,,,,,,,,,
,26449,4.0,0.02451840415596962,0.9881500005722046,0.7928038835525513,0.7528087496757507,0.7712838053703308,5.747371196746826,143.0,0.2711678743362427,6.043057441711426,21,,,,,,,,,,,,
,26459,4.0,0.03156830742955208,0.9860000014305115,0.8130802512168884,0.7508541345596313,0.7783743739128113,3.9169349670410156,192.0,0.8416034579277039,4.790106773376465,21,,,,,,,,,,,,
,26469,4.0,0.046931684017181396,0.9764999747276306,0.8577275276184082,0.6742914915084839,0.732297420501709,6.440690040588379,306.0,0.22906839847564697,6.7166900634765625,21,,,,,,,,,,,,
,26479,4.0,0.026420937851071358,0.9909499883651733,0.8111300468444824,0.8321713209152222,0.8212948441505432,4.672728061676025,97.0,0.4078308641910553,5.106979846954346,21,,,,,,,,,,,,
,26489,4.0,0.03593617305159569,0.9817500114440918,0.8874722719192505,0.6966725587844849,0.7592544555664062,5.214722633361816,271.0,0.2938442528247833,5.544503211975098,21,,,,,,,,,,,,
,26499,4.0,0.05779397115111351,0.9742500185966492,0.789775013923645,0.6588271856307983,0.7037648558616638,6.292912006378174,241.0,0.6601576805114746,7.010863780975342,21,,,,,,,,,,,,
,26509,4.0,0.06169149652123451,0.9732000231742859,0.8290308713912964,0.8049589991569519,0.8164876103401184,5.428514003753662,304.0,0.3793148696422577,5.86952018737793,21,,,,,,,,,,,,
,26519,4.0,0.045603517442941666,0.9796000123023987,0.8067358732223511,0.8132839798927307,0.8099726438522339,5.23219108581543,272.0,0.36036404967308044,5.638158798217773,21,,,,,,,,,,,,
,26529,4.0,0.03801051154732704,0.9828500151634216,0.8945627212524414,0.8373726010322571,0.8635439872741699,5.132418155670166,283.0,0.2748882472515106,5.445316791534424,21,,,,,,,,,,,,
,26539,4.0,0.03447575867176056,0.9842000007629395,0.9260028004646301,0.8101630210876465,0.8583025932312012,5.715140342712402,330.0,0.8351944088935852,6.584810733795166,21,,,,,,,,,,,,
,26549,4.0,0.04324932396411896,0.9807500243186951,0.9192906618118286,0.8286510109901428,0.867935299873352,4.951329231262207,324.0,0.46323511004447937,5.457813262939453,21,,,,,,,,,,,,
,26559,4.0,0.06417150795459747,0.9701499938964844,0.7939225435256958,0.8606570363044739,0.8234528303146362,5.03190803527832,353.0,0.566027045249939,5.662106513977051,21,,,,,,,,,,,,
,26569,4.0,0.022546038031578064,0.9902499914169312,0.8981620073318481,0.7401282787322998,0.798957884311676,3.9613773822784424,154.0,0.570925772190094,4.554849147796631,21,,,,,,,,,,,,
,26579,4.0,0.0320567823946476,0.9872499704360962,0.9208035469055176,0.8247816562652588,0.8662311434745789,4.4323954582214355,346.0,0.3168735206127167,4.781325817108154,21,,,,,,,,,,,,
,26589,4.0,0.032319504767656326,0.9947500228881836,0.956134557723999,0.8469119071960449,0.8938804268836975,4.499477863311768,190.0,0.48743534088134766,5.019232749938965,21,,,,,,,,,,,,
,26599,4.0,0.02570037543773651,0.9904500246047974,0.7940336465835571,0.5835775136947632,0.6288710832595825,4.252323150634766,82.0,0.3356136679649353,4.613637447357178,21,,,,,,,,,,,,
,26609,4.0,0.03406916558742523,0.9879999756813049,0.8606524467468262,0.594756543636322,0.6481367349624634,4.171211242675781,105.0,0.46845129132270813,4.673731803894043,21,,,,,,,,,,,,
,26619,4.0,0.028453923761844635,0.9894499778747559,0.8858389258384705,0.7790281176567078,0.8235162496566772,4.244813919067383,203.0,0.3044924736022949,4.577760219573975,21,,,,,,,,,,,,
,26629,4.0,0.03694557771086693,0.9858499765396118,0.8952306509017944,0.7941544055938721,0.8368557691574097,5.179202079772949,327.0,0.29154273867607117,5.507689952850342,21,,,,,,,,,,,,
,26639,4.0,0.019753528758883476,0.9916499853134155,0.8439830541610718,0.8218550086021423,0.8325392603874207,3.8896846771240234,141.0,0.20425035059452057,4.1136884689331055,21,,,,,,,,,,,,
,26649,4.0,0.040629345923662186,0.9864500164985657,0.7059162855148315,0.6273271441459656,0.6569793820381165,4.364943504333496,129.0,0.2592455744743347,4.664818286895752,21,,,,,,,,,,,,
,26659,4.0,0.0468987300992012,0.9797000288963318,0.6967428922653198,0.6508318185806274,0.6705631613731384,4.674473285675049,166.0,0.31878530979156494,5.040157318115234,21,,,,,,,,,,,,
,26669,4.0,0.06689082086086273,0.9738500118255615,0.9285651445388794,0.736121416091919,0.8019363880157471,5.971582412719727,302.0,0.9410380125045776,6.979511260986328,21,,,,,,,,,,,,
,26679,4.0,0.05040878802537918,0.9764000177383423,0.8629574179649353,0.8313490152359009,0.8463541269302368,5.303891181945801,309.0,0.43241506814956665,5.786715030670166,21,,,,,,,,,,,,
,26689,4.0,0.054790277034044266,0.9812999963760376,0.8698443174362183,0.7578940391540527,0.8032165765762329,5.571882724761963,305.0,0.6278160214424133,6.254489421844482,21,,,,,,,,,,,,
,26699,4.0,0.040797680616378784,0.9809499979019165,0.8958624601364136,0.8049440383911133,0.8440119028091431,4.88520622253418,346.0,0.36785903573036194,5.293862819671631,21,,,,,,,,,,,,
,26709,4.0,0.05459888279438019,0.9765499830245972,0.8684436082839966,0.8817830681800842,0.87497878074646,5.493475914001465,306.0,0.5684919357299805,6.1165666580200195,21,,,,,,,,,,,,
,26719,4.0,0.02083028294146061,0.9919999837875366,0.7758820056915283,0.7482090592384338,0.7612965703010559,3.7532260417938232,83.0,0.2776082456111908,4.05166482925415,21,,,,,,,,,,,,
,26729,4.0,0.0175930205732584,0.9948999881744385,0.7706727981567383,0.612704873085022,0.6587201952934265,3.6187191009521484,43.0,0.07464209198951721,3.710954189300537,21,,,,,,,,,,,,
,26739,4.0,0.042251791805028915,0.982200026512146,0.8485808968544006,0.8406521081924438,0.8445672988891602,4.19728946685791,304.0,0.3457130193710327,4.585254192352295,21,,,,,,,,,,,,
,26749,4.0,0.04218551516532898,0.9818000197410583,0.7824490070343018,0.8505999445915222,0.8126028776168823,5.4470672607421875,312.0,0.2542594373226166,5.743512153625488,21,,,,,,,,,,,,
,26759,4.0,0.041776664555072784,0.9851999878883362,0.7319743633270264,0.6281030178070068,0.6644197106361389,4.848020076751709,126.0,0.2667560577392578,5.156552791595459,21,,,,,,,,,,,,
,26769,4.0,0.046794306486845016,0.9807000160217285,0.8128671646118164,0.6766853928565979,0.7247791886329651,5.2747626304626465,158.0,0.6990264058113098,6.020583629608154,21,,,,,,,,,,,,
,26779,4.0,0.04398589953780174,0.9825500249862671,0.8597332239151001,0.7657603621482849,0.8052406907081604,5.4175705909729,236.0,0.5155827403068542,5.977138996124268,21,,,,,,,,,,,,
,26789,4.0,0.04320935532450676,0.9816499948501587,0.9207521677017212,0.6532053351402283,0.7218618392944336,4.932590007781982,347.0,0.14145106077194214,5.117250442504883,21,,,,,,,,,,,,
,26799,4.0,0.03943978250026703,0.9848499894142151,0.9340312480926514,0.8321135640144348,0.875755786895752,4.685354232788086,303.0,0.45293834805488586,5.177732467651367,21,,,,,,,,,,,,
,26809,4.0,0.06920496374368668,0.9754499793052673,0.8889931440353394,0.6707316637039185,0.7344739437103271,6.377298355102539,325.0,0.5032830834388733,6.949786186218262,21,,,,,,,,,,,,
,26819,4.0,0.031387366354465485,0.9861000180244446,0.8271904587745667,0.7857533693313599,0.8050007224082947,4.196065902709961,244.0,0.3083761930465698,4.535829544067383,21,,,,,,,,,,,,
,26829,4.0,0.04902905598282814,0.9785500168800354,0.8569706678390503,0.8782184720039368,0.8672525882720947,4.642065048217773,344.0,0.2633735239505768,4.954467296600342,21,,,,,,,,,,,,
,26839,4.0,0.027834627777338028,0.9876999855041504,0.895797610282898,0.8599357604980469,0.8769609928131104,4.240872383117676,320.0,0.399444043636322,4.668150901794434,21,,,,,,,,,,,,
,26849,4.0,0.03618847206234932,0.9836500287055969,0.7894586324691772,0.860750675201416,0.8209483623504639,5.468327045440674,138.0,0.16419659554958344,5.668712139129639,21,,,,,,,,,,,,
,26859,4.0,0.03237456828355789,0.985450029373169,0.880345344543457,0.7786159515380859,0.8211950659751892,5.3409833908081055,258.0,0.6477482318878174,6.021105766296387,21,,,,,,,,,,,,
,26869,4.0,0.04554015025496483,0.9807500243186951,0.7374515533447266,0.5974630117416382,0.6366490125656128,5.200941562652588,182.0,0.37234583497047424,5.618827819824219,21,,,,,,,,,,,,
,26879,4.0,0.04829636588692665,0.9790999889373779,0.9390534162521362,0.7288284301757812,0.7985719442367554,7.357519626617432,557.0,0.13711261749267578,7.542928695678711,21,,,,,,,,,,,,
,26889,4.0,0.04791954159736633,0.982699990272522,0.9190570116043091,0.8090994358062744,0.8551154732704163,4.251158237457275,388.0,0.20963098108768463,4.508708953857422,21,,,,,,,,,,,,
,26899,4.0,0.03564247861504555,0.9841499924659729,0.8172773122787476,0.7185111045837402,0.7583391666412354,5.929119110107422,224.0,0.41826969385147095,6.383031368255615,21,,,,,,,,,,,,
,26909,4.0,0.03655232861638069,0.9835500121116638,0.8055070042610168,0.8264642953872681,0.8156161904335022,3.8911564350128174,305.0,0.3553634583950043,4.283072471618652,21,,,,,,,,,,,,
,26919,4.0,0.035164251923561096,0.9873999953269958,0.9037587642669678,0.8071677684783936,0.8485463261604309,4.266548156738281,336.0,0.2791522145271301,4.580864906311035,21,,,,,,,,,,,,
,26929,4.0,0.035548217594623566,0.9851999878883362,0.8888587951660156,0.8600744009017944,0.8738705515861511,5.102719783782959,294.0,1.1745212078094482,6.312788963317871,21,,,,,,,,,,,,
,26939,4.0,0.028369110077619553,0.9872499704360962,0.8396239280700684,0.7422937750816345,0.7824786901473999,4.884974002838135,161.0,0.8806886672973633,5.794031620025635,21,,,,,,,,,,,,
,26949,4.0,0.03568189963698387,0.9847999811172485,0.9309180378913879,0.7418782114982605,0.8084671497344971,5.936079025268555,284.0,0.19611652195453644,6.167877197265625,21,,,,,,,,,,,,
,26959,4.0,0.027435217052698135,0.9868500232696533,0.8314254879951477,0.736444890499115,0.7756544351577759,4.602207183837891,230.0,0.17120392620563507,4.800846576690674,21,,,,,,,,,,,,
,26969,4.0,0.06537537276744843,0.9731000065803528,0.811008095741272,0.7039353847503662,0.7453893423080444,4.870835304260254,259.0,0.8706080317497253,5.80681848526001,21,,,,,,,,,,,,
,26979,4.0,0.0686219185590744,0.971750020980835,0.8488025069236755,0.6892960667610168,0.74339359998703,5.2269392013549805,256.0,0.44880980253219604,5.744370937347412,21,,,,,,,,,,,,
,26989,4.0,0.024745557457208633,0.9919999837875366,0.9269108772277832,0.6949986219406128,0.7667686939239502,5.062332630157471,169.0,0.7466512322425842,5.833729267120361,21,,,,,,,,,,,,
,26999,4.0,0.028998352587223053,0.9864000082015991,0.8029845952987671,0.7532062530517578,0.7757676243782043,4.269402027130127,136.0,0.43763190507888794,4.736032485961914,21,,,,,,,,,,,,
,27009,4.0,0.02918851003050804,0.986549973487854,0.8458269834518433,0.7968312501907349,0.8193656206130981,4.481180191040039,276.0,0.23233821988105774,4.742707252502441,21,,,,,,,,,,,,
,27019,4.0,0.012080276384949684,0.9954500198364258,0.6648392081260681,0.5544261932373047,0.5814282298088074,3.6971335411071777,53.0,0.26488006114959717,3.9740939140319824,21,,,,,,,,,,,,
,27029,4.0,0.11207347363233566,0.9713000059127808,0.8480543494224548,0.700000524520874,0.7522357106208801,5.900201320648193,349.0,0.6227784752845764,6.6350531578063965,21,,,,,,,,,,,,
,27039,4.0,0.02095142751932144,0.9922999739646912,0.6745604872703552,0.5798755288124084,0.609176516532898,3.982769250869751,65.0,0.12764154374599457,4.131362438201904,21,,,,,,,,,,,,
,27049,4.0,0.08289217948913574,0.9739999771118164,0.870209813117981,0.657963216304779,0.718501091003418,5.727908611297607,286.0,0.7434452772140503,6.554245948791504,21,,,,,,,,,,,,
,27059,4.0,0.03256423771381378,0.9850500226020813,0.8781164884567261,0.7256353497505188,0.7817054986953735,5.929086208343506,210.0,0.5127390027046204,6.474389553070068,21,,,,,,,,,,,,
,27069,4.0,0.03896331414580345,0.9884499907493591,0.8099813461303711,0.7587833404541016,0.7819893956184387,4.169745445251465,103.0,0.4655967950820923,4.674305438995361,21,,,,,,,,,,,,
,27079,4.0,0.03858264908194542,0.9863499999046326,0.8183322548866272,0.8833564519882202,0.8476524353027344,4.51902961730957,188.0,0.28214946389198303,4.839761734008789,21,,,,,,,,,,,,
,27089,4.0,0.03215164318680763,0.988349974155426,0.7125167846679688,0.6180970072746277,0.6513653993606567,4.911198139190674,103.0,0.2237573266029358,5.167107105255127,21,,,,,,,,,,,,
,27099,4.0,0.028247851878404617,0.9875500202178955,0.856151282787323,0.8139506578445435,0.8336552977561951,5.405086040496826,217.0,0.4067395031452179,5.840073585510254,21,,,,,,,,,,,,
,27109,4.0,0.0242854505777359,0.9909999966621399,0.8662850856781006,0.7852421998977661,0.8205556869506836,4.2281670570373535,212.0,0.14395688474178314,4.396409034729004,21,,,,,,,,,,,,
,27119,4.0,0.041610732674598694,0.9840499758720398,0.919735312461853,0.837300717830658,0.8736557960510254,4.620087146759033,336.0,0.4007849097251892,5.062482833862305,21,,,,,,,,,,,,
,27129,4.0,0.035032156854867935,0.9922999739646912,0.916024923324585,0.6710077524185181,0.7413938045501709,4.701989650726318,103.0,0.30258047580718994,5.039602279663086,21,,,,,,,,,,,,
,27139,4.0,0.035226307809352875,0.9857500195503235,0.8104169964790344,0.7102398872375488,0.750271201133728,4.248832702636719,241.0,0.19137869775295258,4.475437641143799,21,,,,,,,,,,,,
,27149,4.0,0.0395994670689106,0.9827499985694885,0.820525050163269,0.7408815622329712,0.774730920791626,4.903067588806152,165.0,0.7116290926933289,5.654295921325684,21,,,,,,,,,,,,
,27159,4.0,0.021283822134137154,0.991599977016449,0.8219934105873108,0.7358193397521973,0.7720738649368286,4.690260887145996,123.0,0.44119805097579956,5.152742385864258,21,,,,,,,,,,,,
,27169,4.0,0.029928872361779213,0.9876000285148621,0.8081161379814148,0.6675184369087219,0.7163223624229431,4.117924213409424,111.0,0.4165007174015045,4.5643534660339355,21,,,,,,,,,,,,
,27179,4.0,0.02568136528134346,0.9911999702453613,0.9241909980773926,0.8399336338043213,0.8772111535072327,4.815086841583252,338.0,0.3491986095905304,5.189967155456543,21,,,,,,,,,,,,
,27189,4.0,0.01876932941377163,0.9914000034332275,0.7985340356826782,0.6840672492980957,0.7273925542831421,3.563478946685791,110.0,0.3581114411354065,3.940359592437744,21,,,,,,,,,,,,
,27199,4.0,0.02816128171980381,0.9916999936103821,0.8744986057281494,0.7873103618621826,0.8249831199645996,4.738574504852295,150.0,0.17643260955810547,4.9431681632995605,21,,,,,,,,,,,,
,27209,4.0,0.04436074569821358,0.9812999963760376,0.9229196906089783,0.8345643281936646,0.8730762004852295,5.863290309906006,557.0,0.298147976398468,6.205799102783203,21,,,,,,,,,,,,
,27219,4.0,0.03410661593079567,0.9864000082015991,0.956727147102356,0.8153011798858643,0.8721899390220642,5.139398097991943,581.0,0.5610935091972351,5.734598159790039,21,,,,,,,,,,,,
,27229,4.0,0.031756795942783356,0.9880499839782715,0.6436039805412292,0.6769022941589355,0.6584590077400208,3.860654354095459,53.0,0.2124319225549698,4.1048431396484375,21,,,,,,,,,,,,
8.864040551740158e-05,27236,,,,,,,,,,,,,,,,,,,,,,,
,27239,4.0,0.03564465790987015,0.9879000186920166,0.5960291624069214,0.5565402507781982,0.5708970427513123,4.369534492492676,68.0,0.264272004365921,4.6694512367248535,22,,,,,,,,,,,,
,27249,4.0,0.04031815007328987,0.9813500046730042,0.844354510307312,0.7227363586425781,0.7697252035140991,4.329488277435303,152.0,0.29160207509994507,4.661408424377441,22,,,,,,,,,,,,
,27259,4.0,0.025001285597682,0.989300012588501,0.84881591796875,0.6839171648025513,0.7400853633880615,3.8651368618011475,114.0,0.2941196858882904,4.184257984161377,22,,,,,,,,,,,,
,27269,4.0,0.060037463903427124,0.9713000059127808,0.8501230478286743,0.7234823703765869,0.7714749574661255,5.469429969787598,325.0,0.5359449982643127,6.065412521362305,22,,,,,,,,,,,,
,27279,4.0,0.05464715510606766,0.9800999760627747,0.870032548904419,0.798078179359436,0.8298619985580444,5.0608134269714355,265.0,0.33546942472457886,5.450929641723633,22,,,,,,,,,,,,
,27289,4.0,0.03782328963279724,0.9833999872207642,0.8336987495422363,0.77203768491745,0.7995427846908569,4.1232686042785645,167.0,0.2014559656381607,4.362547874450684,22,,,,,,,,,,,,
,27299,4.0,0.02331041544675827,0.9916499853134155,0.6361275911331177,0.5397597551345825,0.5607296824455261,4.877464294433594,98.0,0.1481018215417862,5.0488762855529785,22,,,,,,,,,,,,
,27309,4.0,0.04861663281917572,0.9792500138282776,0.8364899158477783,0.9049409627914429,0.8672134876251221,4.85618782043457,365.0,0.3903179168701172,5.295122146606445,22,,,,,,,,,,,,
,27319,4.0,0.049361519515514374,0.9794999957084656,0.903213620185852,0.7774703502655029,0.8277745842933655,5.7210612297058105,316.0,0.44114968180656433,6.211572647094727,22,,,,,,,,,,,,
,27329,4.0,0.016918431967496872,0.9950000047683716,0.9068347215652466,0.6664149761199951,0.7355861663818359,3.801870822906494,51.0,0.04078427329659462,3.8595736026763916,22,,,,,,,,,,,,
,27339,4.0,0.031863417476415634,0.9857000112533569,0.8532546162605286,0.7887756824493408,0.8176020383834839,4.654959678649902,191.0,0.4070417582988739,5.093864440917969,22,,,,,,,,,,,,
,27349,4.0,0.0486040823161602,0.9787999987602234,0.8147517442703247,0.7333663702011108,0.7675925493240356,4.836406707763672,204.0,0.2973301112651825,5.182340621948242,22,,,,,,,,,,,,
,27359,4.0,0.05372943729162216,0.9811499714851379,0.8866500854492188,0.8103445172309875,0.8439730405807495,5.3508429527282715,316.0,0.5163798332214355,5.920952320098877,22,,,,,,,,,,,,
,27369,4.0,0.04512680694460869,0.9803000092506409,0.8930175304412842,0.8409200310707092,0.8649337887763977,4.6980767250061035,310.0,0.44221243262290955,5.185416221618652,22,,,,,,,,,,,,
,27379,4.0,0.04237839952111244,0.9827499985694885,0.8742107152938843,0.8716567754745483,0.8729289770126343,4.586268901824951,301.0,0.3137999475002289,4.942447185516357,22,,,,,,,,,,,,
,27389,4.0,0.022423939779400826,0.9910500049591064,0.8376678824424744,0.8063197135925293,0.8212051391601562,3.6910808086395264,174.0,0.10757651180028915,3.8210813999176025,22,,,,,,,,,,,,
,27399,4.0,0.022281000390648842,0.9910500049591064,0.8873072862625122,0.7986538410186768,0.8370486497879028,3.8314003944396973,198.0,0.46576669812202454,4.319447994232178,22,,,,,,,,,,,,
