epoch,lr-Adam,step,train/batch_size,train/cls_acc,train/cls_f1,train/cls_loss,train/cls_precision,train/cls_recall,train/loss,train/mat_loss,train/n_critical_max,train/rig_loss
0,,749,4.0,0.8299499750137329,0.606787919998169,0.4958982467651367,0.629898726940155,0.5947850346565247,8.8213472366333,8.094924926757812,1662.0,0.23052436113357544
0,,759,4.0,0.8513500094413757,0.6823057532310486,0.46526825428009033,0.7180154919624329,0.661583423614502,8.853604316711426,8.30586051940918,1686.0,0.0824752077460289
0,,769,4.0,0.8101500272750854,0.5172121524810791,0.5145874619483948,0.5247038006782532,0.5169466137886047,20.94068145751953,8.012697219848633,1619.0,12.413395881652832
0,,779,4.0,0.8919000029563904,0.6250941157341003,0.4529194235801697,0.6681612133979797,0.6040844321250916,8.911643981933594,7.816913604736328,774.0,0.6418112516403198
0,,789,4.0,0.9063000082969666,0.6316357254981995,0.4289782643318176,0.6265684366226196,0.637319803237915,9.098102569580078,7.117848873138428,506.0,1.5512750148773193
0,,799,4.0,0.9139999747276306,0.579858124256134,0.4256208837032318,0.5765916109085083,0.5835703611373901,8.812553405761719,7.2293853759765625,579.0,1.1575472354888916
0,,809,4.0,0.7789000272750854,0.5570564866065979,0.5318570137023926,0.6515362858772278,0.5577660799026489,9.06379508972168,8.32315731048584,2410.0,0.2087806761264801
0,,819,4.0,0.8517500162124634,0.5767712593078613,0.4555675685405731,0.5834996700286865,0.5718045830726624,8.263185501098633,7.694836139678955,1097.0,0.11278154700994492
0,,829,4.0,0.8510500192642212,0.5686063170433044,0.4467732310295105,0.5735014081001282,0.5648407340049744,8.438047409057617,7.683276653289795,1361.0,0.30799809098243713
0,,839,4.0,0.7658500075340271,0.5390456914901733,0.5194306373596191,0.7181270122528076,0.5535592436790466,9.221830368041992,8.615148544311523,2946.0,0.08725155889987946
0,,849,4.0,0.8992000222206116,0.6342907547950745,0.43301424384117126,0.6403834223747253,0.6289063692092896,8.196900367736816,7.580925464630127,842.0,0.18296024203300476
0,,859,4.0,0.8952999711036682,0.6920644640922546,0.43324556946754456,0.7321466207504272,0.6672287583351135,8.721433639526367,7.513400077819824,675.0,0.7747883796691895
0,,869,4.0,0.9232500195503235,0.6452219486236572,0.4084987938404083,0.633223831653595,0.6605266332626343,8.065500259399414,6.844963550567627,463.0,0.8120377659797668
0,,879,4.0,0.8012499809265137,0.5895804762840271,0.5112597942352295,0.7234294414520264,0.5807351469993591,9.36747932434082,8.480656623840332,2723.0,0.3755625784397125
0,,889,4.0,0.8691499829292297,0.6579951643943787,0.4391588866710663,0.6930302977561951,0.6378238797187805,8.352763175964355,7.70079231262207,833.0,0.21281246840953827
0,,899,4.0,0.9049500226974487,0.6442452073097229,0.417812317609787,0.6685665249824524,0.6277645826339722,8.467123985290527,7.305501461029053,699.0,0.7438101172447205
0,,909,4.0,0.8755000233650208,0.5983061194419861,0.4385063052177429,0.6469208002090454,0.5804733037948608,8.404135704040527,7.6225690841674805,1117.0,0.34306028485298157
0,,919,4.0,0.8582500219345093,0.601189374923706,0.4458150267601013,0.6427667737007141,0.5849172472953796,8.519319534301758,8.00356674194336,1700.0,0.06993754953145981
0,,929,4.0,0.8486999869346619,0.6559391021728516,0.4415454566478729,0.7173858880996704,0.6312767267227173,8.754667282104492,8.119088172912598,1679.0,0.19403409957885742
0,,939,4.0,0.6549500226974487,0.4348645508289337,0.6522256731987,0.6097008585929871,0.5129224061965942,9.599282264709473,8.853551864624023,2807.0,0.09350508451461792
0,,949,4.0,0.8433499932289124,0.5920684337615967,0.504021406173706,0.6713588237762451,0.5761340260505676,10.105826377868652,8.09888744354248,1881.0,1.5029172897338867
0,,959,4.0,0.8019000291824341,0.628781259059906,0.49944165349006653,0.8205088376998901,0.6133158206939697,9.025036811828613,8.39896011352539,2079.0,0.12663470208644867
0,,969,4.0,0.8890500068664551,0.660900354385376,0.4112955927848816,0.7130721807479858,0.634586751461029,8.431510925292969,7.795088768005371,1439.0,0.2251267433166504
0,,979,4.0,0.9408000111579895,0.6403489708900452,0.3846142888069153,0.676551342010498,0.6181778311729431,7.826096534729004,6.983460426330566,475.0,0.4580216109752655
0,,989,4.0,0.8984500169754028,0.63371741771698,0.4081583619117737,0.6778719425201416,0.6112990379333496,7.867020130157471,7.378951072692871,730.0,0.07991056144237518
0,,999,4.0,0.829800009727478,0.595168948173523,0.46160414814949036,0.7806606888771057,0.5814239978790283,9.03822135925293,8.429551124572754,2428.0,0.147066131234169
0,,1009,4.0,0.8736000061035156,0.5600821375846863,0.4432770907878876,0.6065859794616699,0.5494456887245178,10.634686470031738,8.05364990234375,1648.0,2.13775897026062
0,,1019,4.0,0.908050000667572,0.6104417443275452,0.39392364025115967,0.6131937503814697,0.607872486114502,7.6735944747924805,7.191858291625977,593.0,0.08781258761882782
0,,1029,4.0,0.9107499718666077,0.6468510627746582,0.41552597284317017,0.7861911058425903,0.6088306903839111,8.559245109558105,7.75039529800415,1029.0,0.3933238387107849
0,,1039,4.0,0.8735499978065491,0.5929960012435913,0.419925719499588,0.6507272720336914,0.5752281546592712,8.336183547973633,7.781785011291504,1473.0,0.1344728171825409
0,,1049,4.0,0.8748499751091003,0.6542803049087524,0.4036092758178711,0.6818418502807617,0.6367893218994141,8.399351119995117,7.899322032928467,1610.0,0.09642034769058228
0,,1059,4.0,0.9053500294685364,0.6045612096786499,0.3986680507659912,0.6396971344947815,0.586882472038269,9.113887786865234,7.347651958465576,669.0,1.3675678968429565
0,,1069,4.0,0.9521999955177307,0.7438046932220459,0.3602884113788605,0.7633941173553467,0.7273267507553101,7.478105068206787,7.053562164306641,419.0,0.06425447762012482
0,,1079,4.0,0.8160499930381775,0.5517857074737549,0.47235697507858276,0.6835198998451233,0.5515819787979126,9.041187286376953,8.34151840209961,1794.0,0.22731207311153412
0,,1089,4.0,0.8243499994277954,0.5656548738479614,0.45108094811439514,0.6675815582275391,0.5587782859802246,8.758167266845703,8.266029357910156,2245.0,0.041056741029024124
0,,1099,4.0,0.9419999718666077,0.8057560920715332,0.3526429831981659,0.8491849303245544,0.7739178538322449,8.162679672241211,7.655162811279297,1070.0,0.1548735350370407
0,,1109,4.0,0.956849992275238,0.7925370931625366,0.35705283284187317,0.8602405786514282,0.7487329840660095,7.6874847412109375,7.308516979217529,803.0,0.021915065124630928
0,,1119,4.0,0.948199987411499,0.6370240449905396,0.3601416349411011,0.6927797198295593,0.6087728142738342,8.141182899475098,7.137242794036865,603.0,0.643798291683197
0,,1129,4.0,0.913349986076355,0.6523771286010742,0.3783886134624481,0.7047763466835022,0.6253365874290466,8.14912223815918,7.727013111114502,1195.0,0.043720562011003494
0,,1139,4.0,0.8789499998092651,0.6428673267364502,0.3913816511631012,0.782626748085022,0.6100444197654724,8.6579008102417,8.16135311126709,2080.0,0.1051667258143425
0,,1149,4.0,0.9061999917030334,0.7319083213806152,0.37212181091308594,0.7813374400138855,0.701200008392334,8.438380241394043,7.608377933502197,888.0,0.45788076519966125
0,,1159,4.0,0.8543499708175659,0.5633635520935059,0.4491115212440491,0.6377574801445007,0.5532708168029785,9.68179988861084,7.888031005859375,1323.0,1.3446567058563232
0,,1169,4.0,0.8510000109672546,0.5341856479644775,0.4263909161090851,0.6476779580116272,0.5352636575698853,8.70961856842041,8.223753929138184,1847.0,0.0594739094376564
0,,1179,4.0,0.9439499974250793,0.7858148217201233,0.35025763511657715,0.805679440498352,0.7688784599304199,8.101944923400879,7.619473457336426,1076.0,0.13221314549446106
0,,1189,4.0,0.8700500130653381,0.6540782451629639,0.41263121366500854,0.7765057682991028,0.6213828325271606,8.72177505493164,8.126105308532715,1717.0,0.18303871154785156
0,,1199,4.0,0.9563500285148621,0.7325899600982666,0.3328169286251068,0.717301607131958,0.7506114840507507,7.094851016998291,6.686020851135254,322.0,0.07601314038038254
0,,1209,4.0,0.9139000177383423,0.694770336151123,0.3701438009738922,0.8605684041976929,0.6451172828674316,8.53516674041748,7.716197967529297,793.0,0.4488244652748108
0,,1219,4.0,0.9032999873161316,0.7045270800590515,0.36911627650260925,0.7999499440193176,0.6637460589408875,8.743952751159668,8.246091842651367,2004.0,0.12874525785446167
0,,1229,4.0,0.9471499919891357,0.8181442022323608,0.33040833473205566,0.846748948097229,0.7948364019393921,7.9399003982543945,7.582584857940674,1189.0,0.02690693736076355
0,,1239,4.0,0.9680500030517578,0.6788747906684875,0.32847610116004944,0.66031813621521,0.7029511332511902,6.557046413421631,6.101550579071045,131.0,0.12702003121376038
0,,1249,4.0,0.8230000138282776,0.5531607270240784,0.42596185207366943,0.7148275375366211,0.5527223944664001,9.084814071655273,8.584589004516602,3014.0,0.07426377385854721
0,,1259,4.0,0.9469000101089478,0.7403605580329895,0.3400864899158478,0.8087010383605957,0.6997329592704773,8.125566482543945,7.0292439460754395,445.0,0.7562360167503357
0,,1269,4.0,0.9008499979972839,0.6584308743476868,0.37582874298095703,0.7236508131027222,0.6285955309867859,8.210555076599121,7.641534328460693,1103.0,0.19319204986095428
0,,1279,4.0,0.9560999870300293,0.7299990057945251,0.33315399289131165,0.7984393835067749,0.6894397139549255,8.404336929321289,7.157260417938232,495.0,0.9139220118522644
0,,1289,4.0,0.9240000247955322,0.7014226913452148,0.36506032943725586,0.8113681077957153,0.6561191082000732,8.437594413757324,7.71212100982666,944.0,0.36041396856307983
0,,1299,4.0,0.9010499715805054,0.6250783205032349,0.3672599792480469,0.682106077671051,0.600700318813324,8.025405883789062,7.603932857513428,1289.0,0.05421321839094162
0,,1309,4.0,0.8430500030517578,0.5488166213035583,0.42105722427368164,0.6677675247192383,0.5456746220588684,8.67855453491211,8.18860149383545,1688.0,0.06889556348323822
0,,1319,4.0,0.9506499767303467,0.6742202043533325,0.32969897985458374,0.7705000638961792,0.6323537230491638,8.22475814819336,7.41415548324585,617.0,0.480903297662735
0,,1329,4.0,0.8883500099182129,0.6208622455596924,0.39453768730163574,0.765209436416626,0.591356635093689,8.205291748046875,7.683691024780273,852.0,0.12706245481967926
0,,1339,4.0,0.9719499945640564,0.749078631401062,0.30717775225639343,0.758480429649353,0.7403944730758667,6.839548110961914,6.454310417175293,306.0,0.07806035131216049
0,,1349,4.0,0.8481500148773193,0.622197687625885,0.43084716796875,0.8504197597503662,0.5983511805534363,8.499055862426758,7.975044250488281,1353.0,0.09316427260637283
0,,1359,4.0,0.9340500235557556,0.6981079578399658,0.33562058210372925,0.854977011680603,0.6456362009048462,8.212822914123535,7.432770252227783,652.0,0.44443193078041077
0,,1369,4.0,0.7859500050544739,0.5124966502189636,0.4859909117221832,0.6854726076126099,0.533584475517273,9.047500610351562,8.35550308227539,2406.0,0.20600731670856476
0,,1379,4.0,0.8877000212669373,0.6172351837158203,0.3765260577201843,0.7207024097442627,0.5904114246368408,8.356446266174316,7.759182929992676,1438.0,0.22073733806610107
0,,1389,4.0,0.9556499719619751,0.8066521883010864,0.31415924429893494,0.8847216367721558,0.7581454515457153,7.789668083190918,7.422901153564453,923.0,0.05260743945837021
0,,1399,4.0,0.9480000138282776,0.7064959406852722,0.32704171538352966,0.8167933225631714,0.6578770279884338,7.684876441955566,6.960423469543457,558.0,0.3974115550518036
0,,1409,4.0,0.8573499917984009,0.627000093460083,0.38805997371673584,0.7223526239395142,0.6021983027458191,8.614649772644043,8.011832237243652,1592.0,0.21475832164287567
0,,1419,4.0,0.9325500130653381,0.7282699346542358,0.32819071412086487,0.7856497764587402,0.6932045221328735,7.869855880737305,7.345582485198975,605.0,0.19608263671398163
0,,1429,4.0,0.924049973487854,0.6812940239906311,0.32532164454460144,0.7574281692504883,0.644910991191864,7.6316399574279785,7.2229390144348145,880.0,0.08337943255901337
0,,1439,4.0,0.8335999846458435,0.5313076972961426,0.46787548065185547,0.6887224316596985,0.5373125076293945,8.859068870544434,8.02522087097168,1387.0,0.3659724295139313
0,,1449,4.0,0.9176499843597412,0.6254595518112183,0.3275267779827118,0.62663334608078,0.6243147253990173,7.6468377113342285,7.145147323608398,702.0,0.1741636097431183
0,,1459,4.0,0.9656000137329102,0.7392657995223999,0.29121825098991394,0.7552380561828613,0.72536700963974,6.998968601226807,6.55004358291626,329.0,0.15770679712295532
0,,1469,4.0,0.8252500295639038,0.6276849508285522,0.4191032648086548,0.8436100482940674,0.6074267625808716,9.089507102966309,8.556612014770508,3126.0,0.1137918010354042
0,,1479,4.0,0.789900004863739,0.5334491729736328,0.48493295907974243,0.7403176426887512,0.5471857190132141,9.328106880187988,8.654465675354004,3269.0,0.18870851397514343
0,,1489,4.0,0.9158999919891357,0.575039267539978,0.35083484649658203,0.7736040353775024,0.554222047328949,8.042552947998047,7.473659515380859,681.0,0.21805819869041443
0,,1499,4.0,0.7534499764442444,0.5245599150657654,0.5238796472549438,0.6579352021217346,0.542870819568634,10.327762603759766,8.616312980651855,2476.0,1.1875693798065186
0,,1509,4.0,0.8894500136375427,0.6022307276725769,0.3514600396156311,0.654973030090332,0.582406759262085,8.366170883178711,7.815548419952393,1469.0,0.1991623491048813
0,,1519,4.0,0.9139000177383423,0.7419484853744507,0.3379453718662262,0.8618673086166382,0.6916946768760681,8.375947952270508,7.672134876251221,832.0,0.3658680021762848
0,,1529,4.0,0.95660001039505,0.7930169105529785,0.3068728744983673,0.9113472700119019,0.7324671745300293,7.834558963775635,7.298562049865723,876.0,0.229124054312706
0,,1539,4.0,0.8291500210762024,0.5231900811195374,0.439914345741272,0.7187745571136475,0.5343838334083557,8.737794876098633,8.106922149658203,1779.0,0.19095776975154877
0,,1549,4.0,0.9057999849319458,0.737633466720581,0.34266749024391174,0.8658189177513123,0.687776505947113,8.190803527832031,7.783148765563965,1057.0,0.06498695909976959
0,,1559,4.0,0.9205499887466431,0.625998854637146,0.345658540725708,0.6894711256027222,0.5990764498710632,8.562445640563965,7.52894926071167,672.0,0.6878373622894287
0,,1569,4.0,0.8326500058174133,0.5896199941635132,0.4284423887729645,0.8299363851547241,0.5779476165771484,9.401301383972168,8.08815860748291,1598.0,0.884700357913971
0,,1579,4.0,0.8695999979972839,0.5289354920387268,0.39292797446250916,0.6091518402099609,0.5288047194480896,8.511153221130371,7.901946067810059,1180.0,0.216279074549675
0,,1589,4.0,0.8826000094413757,0.6308807134628296,0.36953097581863403,0.7640957832336426,0.600318431854248,8.224512100219727,7.724496364593506,965.0,0.13048464059829712
0,,1599,4.0,0.8029500246047974,0.5162410736083984,0.4670140743255615,0.6980497241020203,0.5336764454841614,8.922961235046387,8.314306259155273,2224.0,0.1416410505771637
0,,1609,4.0,0.9106000065803528,0.6444323658943176,0.31810733675956726,0.6406947374343872,0.6484562754631042,7.792063236236572,7.06807804107666,628.0,0.40587785840034485
0,,1619,4.0,0.9322999715805054,0.6503026485443115,0.3190053105354309,0.7290482521057129,0.6164714097976685,8.04584789276123,7.256264686584473,582.0,0.47057783603668213
0,,1629,4.0,0.8150500059127808,0.5849838256835938,0.40273526310920715,0.8062569499015808,0.5777468085289001,9.044485092163086,8.556926727294922,3173.0,0.08482244610786438
0,,1639,4.0,0.9606000185012817,0.73750901222229,0.28945809602737427,0.8309065103530884,0.6882281303405762,7.771190166473389,6.992035865783691,510.0,0.48969605565071106
0,,1649,4.0,0.9391000270843506,0.5897336602210999,0.3072145879268646,0.6285574436187744,0.571418046951294,7.256062984466553,6.801931858062744,486.0,0.14691656827926636
